"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"247","NON-LANDED HOUSING DEVELOPMENT","SHREWSBURY ROAD","11","Non-landed Properties","NA","2400","800 to 900","Jun-2022"
"248","NINETEEN SHELFORD ROAD","SHELFORD ROAD","11","Non-landed Properties","2","4200","900 to 1000","Jun-2022"
"249","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","2","6600","1000 to 1100","Jun-2022"
"250","THE SPRINGS","MOULMEIN RISE","11","Non-landed Properties","2","3500","900 to 1000","Jun-2022"
"251","NOVELIS","SINARAN DRIVE","11","Non-landed Properties","2","3200","800 to 900","Jun-2022"
"252","NON-LANDED HOUSING DEVELOPMENT","SHREWSBURY ROAD","11","Non-landed Properties","NA","2600","800 to 900","Jun-2022"
"253","THE SHELFORD","SHELFORD ROAD","11","Non-landed Properties","3","5000","1300 to 1400","Jun-2022"
"254","TEN @ SUFFOLK","SUFFOLK ROAD","11","Non-landed Properties","2","4700","1000 to 1100","Jun-2022"
"255","PASADENA","DERBYSHIRE ROAD","11","Non-landed Properties","3","4500","1400 to 1500","Jun-2022"
"256","CHANCERY PARK","CHANCERY LANE","11","Non-landed Properties","NA","5700","1600 to 1700","Jun-2022"
"257","ROCHELLE AT NEWTON","KENG LEE ROAD","11","Non-landed Properties","3","7500","1700 to 1800","Jun-2022"
"258","THOMSON VALE","THOMSON ROAD","11","Non-landed Properties","3","2700","1000 to 1100","Jun-2022"
"259","THE TREVOSE","TREVOSE CRESCENT","11","Non-landed Properties","3","6200","1300 to 1400","May-2022"
"260","RESIDENCES @ EVELYN","EVELYN ROAD","11","Non-landed Properties","2","5700","1000 to 1100","May-2022"
"261","PASTORAL VIEW","BASSEIN ROAD","11","Non-landed Properties","2","3315","900 to 1000","May-2022"
"262","CUBE 8","THOMSON ROAD","11","Non-landed Properties","2","3800","900 to 1000","May-2022"
"263","LA SUISSE","SWISS VIEW","11","Non-landed Properties","5","11800",">3000","May-2022"
"264","NOVENA SUITES","MOULMEIN ROAD","11","Non-landed Properties","2","4300","900 to 1000","May-2022"
"265","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","2","6350","1000 to 1100","May-2022"
"266","BIRMINGHAM MANSIONS","THOMSON ROAD","11","Non-landed Properties","3","4000","1000 to 1100","May-2022"
"267","NEWTON IMPERIAL","NEWTON ROAD","11","Non-landed Properties","3","7000","1900 to 2000","May-2022"
"268","THE AXIS","MANDALAY ROAD","11","Non-landed Properties","2","2800","800 to 900","May-2022"
"269","ADRIA","DERBYSHIRE ROAD","11","Non-landed Properties","2","3700","800 to 900","May-2022"
"270","SHELFORD REGENCY","SHELFORD ROAD","11","Non-landed Properties","3","3800","1200 to 1300","May-2022"
"271","STRATA","ESSEX ROAD","11","Non-landed Properties","1","3300","500 to 600","May-2022"
"272","SHELFORD 23","SHELFORD ROAD","11","Non-landed Properties","3","5800","1200 to 1300","May-2022"
"273","8 BASSEIN","BASSEIN ROAD","11","Non-landed Properties","1","2150","400 to 500","May-2022"
"274","NINETEEN SHELFORD ROAD","SHELFORD ROAD","11","Non-landed Properties","2","4000","900 to 1000","May-2022"
"275","NOVENA COURT","JALAN NOVENA BARAT","11","Non-landed Properties","NA","2900","800 to 900","May-2022"
"276","ZEDGE","AKYAB ROAD","11","Non-landed Properties","1","3000","600 to 700","May-2022"
"277","THE GLYNDEBOURNE","TREVOSE CRESCENT","11","Non-landed Properties","3","6300","1600 to 1700","May-2022"
"278","L'VIV","NEWTON ROAD","11","Non-landed Properties","1","3200","600 to 700","May-2022"
"279","TRILIGHT","NEWTON ROAD","11","Non-landed Properties","3","8800","2000 to 2100","May-2022"
"280","NINETEEN SHELFORD ROAD","SHELFORD ROAD","11","Non-landed Properties","2","2800","800 to 900","May-2022"
"281","GILSTEAD MANSION","GILSTEAD ROAD","11","Non-landed Properties","3","4500","1600 to 1700","May-2022"
"282","CUBE 8","THOMSON ROAD","11","Non-landed Properties","2","3600","800 to 900","May-2022"
"283","26 NEWTON","NEWTON ROAD","11","Non-landed Properties","1","3200","400 to 500","May-2022"
"284","TRILIGHT","NEWTON ROAD","11","Non-landed Properties","3","7000","2000 to 2100","May-2022"
"285","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","NA","3600","500 to 600","May-2022"
"286","ZEDGE","AKYAB ROAD","11","Non-landed Properties","2","3000","700 to 800","May-2022"
"287","GILSTEAD TWO","GILSTEAD ROAD","11","Non-landed Properties","2","3300","700 to 800","May-2022"
"288","MIRO","LINCOLN ROAD","11","Non-landed Properties","2","5400","1300 to 1400","May-2022"
"289","VIVA","SUFFOLK WALK","11","Non-landed Properties","2","5300","1000 to 1100","May-2022"
"290","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","2","3850","900 to 1000","May-2022"
"291","THE LINCOLN RESIDENCES","SURREY ROAD","11","Non-landed Properties","3","7400","1300 to 1400","May-2022"
"292","ROCHELLE AT NEWTON","KENG LEE ROAD","11","Non-landed Properties","4","7000","1800 to 1900","May-2022"
"293","THE GLYNDEBOURNE","TREVOSE CRESCENT","11","Non-landed Properties","3","7200","1400 to 1500","May-2022"
"294","TREVOSE PARK","TREVOSE CRESCENT","11","Non-landed Properties","4","9500","2100 to 2200","May-2022"
"295","PASTORAL VIEW","BASSEIN ROAD","11","Non-landed Properties","1","3232","600 to 700","May-2022"
"296","THE SHELFORD","SHELFORD ROAD","11","Non-landed Properties","3","7100","1500 to 1600","May-2022"
"297","SURREY COURT","SURREY ROAD","11","Non-landed Properties","2","3300","700 to 800","May-2022"
"298","PASTORAL VIEW","BASSEIN ROAD","11","Non-landed Properties","1","2485","600 to 700","May-2022"
"299","LINCOLN SUITES","KHIANG GUAN AVENUE","11","Non-landed Properties","2","6000","1000 to 1100","May-2022"
"300","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","2","4200","900 to 1000","May-2022"
"301","26 NEWTON","NEWTON ROAD","11","Non-landed Properties","1","3500","400 to 500","May-2022"
"302","NOVENA SUITES","MOULMEIN ROAD","11","Non-landed Properties","2","4500","900 to 1000","May-2022"
"303","PASTORAL VIEW","BASSEIN ROAD","11","Non-landed Properties","2","3215","900 to 1000","May-2022"
"304","AMARYLLIS VILLE","NEWTON ROAD","11","Non-landed Properties","3","5200","1200 to 1300","May-2022"
"305","6 DERBYSHIRE","DERBYSHIRE ROAD","11","Non-landed Properties","1","2700","400 to 500","May-2022"
"306","LINCOLN SUITES","KHIANG GUAN AVENUE","11","Non-landed Properties","1","2800","500 to 600","May-2022"
"307","AMARYLLIS VILLE","NEWTON ROAD","11","Non-landed Properties","3","5000","1200 to 1300","May-2022"
"308","NINETEEN SHELFORD ROAD","SHELFORD ROAD","11","Non-landed Properties","1","2700","700 to 800","May-2022"
"309","MANDALE HEIGHTS","MANDALAY ROAD","11","Non-landed Properties","2","2900","800 to 900","May-2022"
"310","NINETEEN SHELFORD ROAD","SHELFORD ROAD","11","Non-landed Properties","3","3250","1000 to 1100","May-2022"
"311","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","3","7500","1400 to 1500","May-2022"
"312","BUCKLEY CLASSIQUE","BUCKLEY ROAD","11","Non-landed Properties","3","6200","1400 to 1500","May-2022"
"313","SURREY COURT","SURREY ROAD","11","Non-landed Properties","3","3400","1100 to 1200","May-2022"
"314","GILSTEAD TWO","GILSTEAD ROAD","11","Non-landed Properties","2","4850","900 to 1000","May-2022"
"315","26 NEWTON","NEWTON ROAD","11","Non-landed Properties","1","3100","500 to 600","May-2022"
"316","THOMSON EURO-ASIA","THOMSON ROAD","11","Non-landed Properties","3","6000","1200 to 1300","May-2022"
"317","NEWTON 18","NEWTON ROAD","11","Non-landed Properties","3","5000","1200 to 1300","May-2022"
"318","SKY@ELEVEN","THOMSON LANE","11","Non-landed Properties","3","9000","1800 to 1900","May-2022"
"319","TAN TONG MENG TOWER","THOMSON ROAD","11","Non-landed Properties","4","4200",">3000","May-2022"
"320","CUBE 8","THOMSON ROAD","11","Non-landed Properties","1","2750","500 to 600","May-2022"
"321","GILSTEAD MANSION","GILSTEAD ROAD","11","Non-landed Properties","3","4200","1600 to 1700","May-2022"
"322","D' IXORAS","MINBU ROAD","11","Non-landed Properties","2","2750","800 to 900","May-2022"
"323","NON-LANDED HOUSING DEVELOPMENT","LINCOLN ROAD","11","Non-landed Properties","2","3700","1100 to 1200","May-2022"
"324","NEWTON 18","NEWTON ROAD","11","Non-landed Properties","2","3800","800 to 900","May-2022"
"325","PAVILION 11","AKYAB ROAD","11","Non-landed Properties","2","4100","900 to 1000","May-2022"
"326","LA SUISSE","SWISS VIEW","11","Non-landed Properties","3","5800","2100 to 2200","May-2022"
"327","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","2","5500","900 to 1000","May-2022"
"328","10 SHELFORD","SHELFORD ROAD","11","Non-landed Properties","1","2600","500 to 600","May-2022"
"329","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","2","7000","1000 to 1100","May-2022"
"330","10 SHELFORD","SHELFORD ROAD","11","Non-landed Properties","1","2500","400 to 500","May-2022"
"331","THE SENTINEL","SURREY ROAD","11","Non-landed Properties","3","4000","1100 to 1200","May-2022"
"332","VIVA","SUFFOLK WALK","11","Non-landed Properties","2","4600","1000 to 1100","May-2022"
"333","368 THOMSON","THOMSON ROAD","11","Non-landed Properties","1","3300","600 to 700","May-2022"
"334","THE ARCADIA","ARCADIA ROAD","11","Non-landed Properties","4","14000",">3000","May-2022"
"335","NOVENA REGENCY","THOMSON ROAD","11","Non-landed Properties","3","3600","900 to 1000","May-2022"
"336","MANDALE HEIGHTS","MANDALAY ROAD","11","Non-landed Properties","1","3000","500 to 600","May-2022"
"337","26 NEWTON","NEWTON ROAD","11","Non-landed Properties","1","3300","800 to 900","May-2022"
"338","ZEDGE","AKYAB ROAD","11","Non-landed Properties","2","3500","700 to 800","May-2022"
"339","GLOUCESTER MANSIONS","NEWTON ROAD","11","Non-landed Properties","2","3100","900 to 1000","May-2022"
"340","THE SHELFORD","SHELFORD ROAD","11","Non-landed Properties","2","4000","1000 to 1100","May-2022"
"341","WATTEN ESTATE CONDOMINIUM","SHELFORD ROAD","11","Non-landed Properties","2","2500","1100 to 1200","May-2022"
"342","MONTEBLEU","MINBU ROAD","11","Non-landed Properties","3","4800","1100 to 1200","May-2022"
"343","NEWTON 21","NEWTON ROAD","11","Non-landed Properties","3","4400","1100 to 1200","May-2022"
"344","NON-LANDED HOUSING DEVELOPMENT","LINCOLN ROAD","11","Non-landed Properties","2","3000","800 to 900","May-2022"
"345","NON-LANDED HOUSING DEVELOPMENT","LINCOLN ROAD","11","Non-landed Properties","2","4400","1100 to 1200","May-2022"
"346","NON-LANDED HOUSING DEVELOPMENT","LINCOLN ROAD","11","Non-landed Properties","2","3300","800 to 900","May-2022"
"347","NON-LANDED HOUSING DEVELOPMENT","GILSTEAD ROAD","11","Non-landed Properties","2","1100","1000 to 1100","May-2022"
"348","NON-LANDED HOUSING DEVELOPMENT","SHREWSBURY ROAD","11","Non-landed Properties","NA","4200","1300 to 1400","May-2022"
"349","ORCHID APARTMENTS","ENG NEO AVENUE","11","Non-landed Properties","NA","4200","1300 to 1400","May-2022"
"350","BUCKLEY RESIDENCE","BUCKLEY ROAD","11","Non-landed Properties","2","3500","800 to 900","May-2022"
"351","GILSTEAD TWO","GILSTEAD ROAD","11","Non-landed Properties","2","4750","900 to 1000","May-2022"
"352","CUBE 8","THOMSON ROAD","11","Non-landed Properties","1","2800","500 to 600","May-2022"
"353","AMARYLLIS VILLE","NEWTON ROAD","11","Non-landed Properties","3","5900","1200 to 1300","May-2022"
"354","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","1","2850","500 to 600","May-2022"
"355","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","4","7580","2000 to 2100","May-2022"
"356","THE AXIS","MANDALAY ROAD","11","Non-landed Properties","3","4000","1100 to 1200","May-2022"
"357","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","2","4400","800 to 900","May-2022"
"358","AMARYLLIS VILLE","NEWTON ROAD","11","Non-landed Properties","2","4400","900 to 1000","May-2022"
"359","MONTEBLEU","MINBU ROAD","11","Non-landed Properties","2","4000","800 to 900","May-2022"
"360","MANDALE HEIGHTS","MANDALAY ROAD","11","Non-landed Properties","2","2400","700 to 800","May-2022"
"361","LINCOLN SUITES","KHIANG GUAN AVENUE","11","Non-landed Properties","3","6200","1100 to 1200","May-2022"
"362","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","3","5309","1400 to 1500","May-2022"
"363","CHANCERY ESQUIRE","CHANCERY LANE","11","Non-landed Properties","2","3180","1000 to 1100","May-2022"
"364","THE SPRINGS","MOULMEIN RISE","11","Non-landed Properties","2","4000","1000 to 1100","May-2022"
"365","6 DERBYSHIRE","DERBYSHIRE ROAD","11","Non-landed Properties","1","2600","500 to 600","May-2022"
"366","10 SHELFORD","SHELFORD ROAD","11","Non-landed Properties","1","2450","400 to 500","May-2022"
"367","NEWTON SUITES","NEWTON ROAD","11","Non-landed Properties","3","7250","1200 to 1300","May-2022"
"368","SHELFORD REGENCY","SHELFORD ROAD","11","Non-landed Properties","3","4800","1100 to 1200","May-2022"
"369","THE SHELFORD","SHELFORD ROAD","11","Non-landed Properties","3","5900","1400 to 1500","May-2022"
"370","APLETON VIEW","SINARAN DRIVE","11","Non-landed Properties","3","3800","1100 to 1200","May-2022"
"371","SHELFORD GREEN","SHELFORD ROAD","11","Non-landed Properties","5","8200",">3000","May-2022"
"372","NOVENA COURT","JALAN NOVENA BARAT","11","Non-landed Properties","NA","3300","800 to 900","May-2022"
"373","THE LINCOLN RESIDENCES","SURREY ROAD","11","Non-landed Properties","4","6888","1800 to 1900","May-2022"
"374","SUITES @ SURREY","SURREY ROAD","11","Non-landed Properties","2","3100","800 to 900","May-2022"
"375","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","1","3100","600 to 700","May-2022"
"376","ROCHELLE AT NEWTON","KENG LEE ROAD","11","Non-landed Properties","2","5000","1000 to 1100","May-2022"
"377","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","4","7800","2100 to 2200","May-2022"
"378","PAVILION 11","AKYAB ROAD","11","Non-landed Properties","2","3900","900 to 1000","May-2022"
"379","MANDALE HEIGHTS","MANDALAY ROAD","11","Non-landed Properties","1","2100","500 to 600","May-2022"
"380","6 DERBYSHIRE","DERBYSHIRE ROAD","11","Non-landed Properties","1","2800","500 to 600","May-2022"
"381","TRILIGHT","NEWTON ROAD","11","Non-landed Properties","3","9300","2000 to 2100","May-2022"
"382","ZEDGE","AKYAB ROAD","11","Non-landed Properties","1","3100","400 to 500","May-2022"
"383","SHELFORD REGENCY","SHELFORD ROAD","11","Non-landed Properties","3","5100","1500 to 1600","May-2022"
"384","MONTEBLEU","MINBU ROAD","11","Non-landed Properties","2","3000","800 to 900","May-2022"
"385","TRILIGHT","NEWTON ROAD","11","Non-landed Properties","3","9000","2100 to 2200","May-2022"
"386","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","2","4620","1000 to 1100","May-2022"
"387","LINCOLN SUITES","KHIANG GUAN AVENUE","11","Non-landed Properties","NA","2800","400 to 500","May-2022"
"388","TRILIGHT","NEWTON ROAD","11","Non-landed Properties","3","14500",">3000","May-2022"
"389","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","NA","3000","400 to 500","May-2022"
"390","10 SHELFORD","SHELFORD ROAD","11","Non-landed Properties","1","2200","400 to 500","May-2022"
"391","SUITES @ SHREWSBURY","SHREWSBURY ROAD","11","Non-landed Properties","1","2850","800 to 900","May-2022"
"392","368 THOMSON","THOMSON ROAD","11","Non-landed Properties","2","3900","800 to 900","May-2022"
"393","RESIDENCES @ EVELYN","EVELYN ROAD","11","Non-landed Properties","2","4800","1100 to 1200","May-2022"
"394","BUCKLEY CLASSIQUE","BUCKLEY ROAD","11","Non-landed Properties","2","6000","1000 to 1100","May-2022"
"395","TREVOSE PARK","TREVOSE CRESCENT","11","Non-landed Properties","4","7000","2100 to 2200","May-2022"
"396","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","1","2900","600 to 700","May-2022"
"397","ROCHELLE AT NEWTON","KENG LEE ROAD","11","Non-landed Properties","3","6500","1300 to 1400","May-2022"
"398","TREVOSE PARK","TREVOSE CRESCENT","11","Non-landed Properties","2","3250","800 to 900","May-2022"
"399","TREVOSE PARK","TREVOSE CRESCENT","11","Non-landed Properties","3","5600","1900 to 2000","May-2022"
"400","CITY EDGE","MOULMEIN RISE","11","Non-landed Properties","2","3050","800 to 900","May-2022"
"401","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","2","6100","1400 to 1500","May-2022"
"402","L'VIV","NEWTON ROAD","11","Non-landed Properties","1","3600","600 to 700","May-2022"
"403","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","NA","3700","500 to 600","May-2022"
"404","PAVILION 11","AKYAB ROAD","11","Non-landed Properties","2","3950","900 to 1000","May-2022"
"405","NOVENA SUITES","MOULMEIN ROAD","11","Non-landed Properties","1","3500","600 to 700","May-2022"
"406","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","2","5600","900 to 1000","May-2022"
"407","NOVENA SUITES","MOULMEIN ROAD","11","Non-landed Properties","1","3200","600 to 700","May-2022"
"408","THE ANSLEY","MANDALAY ROAD","11","Non-landed Properties","2","3700","1000 to 1100","May-2022"
"409","TRILIGHT","NEWTON ROAD","11","Non-landed Properties","4","11500","2300 to 2400","May-2022"
"410","THE SPRINGS","MOULMEIN RISE","11","Non-landed Properties","3","4200","1100 to 1200","May-2022"
"411","SKY@ELEVEN","THOMSON LANE","11","Non-landed Properties","4","8600","2200 to 2300","May-2022"
"412","RESIDENCES @ EVELYN","EVELYN ROAD","11","Non-landed Properties","2","6000","1100 to 1200","May-2022"
"413","GLOUCESTER MANSIONS","NEWTON ROAD","11","Non-landed Properties","3","3700","1100 to 1200","May-2022"
"414","HILLCREST ARCADIA","ARCADIA ROAD","11","Non-landed Properties","1","2250","600 to 700","May-2022"
"415","THE SHELFORD","SHELFORD ROAD","11","Non-landed Properties","2","4000","1000 to 1100","May-2022"
"416","SOLEIL @ SINARAN","SINARAN DRIVE","11","Non-landed Properties","3","8050","1400 to 1500","May-2022"
"417","GILSTEAD COURT","GILSTEAD ROAD","11","Non-landed Properties","3","3400","1300 to 1400","May-2022"
"418","NOVENA SUITES","MOULMEIN ROAD","11","Non-landed Properties","1","3400","600 to 700","May-2022"
"419","LA SUISSE","SWISS VIEW","11","Non-landed Properties","3","5500","2100 to 2200","May-2022"
"420","MIRO","LINCOLN ROAD","11","Non-landed Properties","2","4200","1200 to 1300","May-2022"
"421","GLOUCESTER MANSIONS","NEWTON ROAD","11","Non-landed Properties","1","3000","600 to 700","May-2022"
"422","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","2","5900","1100 to 1200","May-2022"
"423","26 NEWTON","NEWTON ROAD","11","Non-landed Properties","2","2800","500 to 600","May-2022"
"424","PARK INFINIA AT WEE NAM","LINCOLN ROAD","11","Non-landed Properties","3","7000","1400 to 1500","May-2022"
"425","THE TREVOSE","TREVOSE CRESCENT","11","Non-landed Properties","4","6500","1700 to 1800","May-2022"
"426","MIRO","LINCOLN ROAD","11","Non-landed Properties","2","6175","1300 to 1400","May-2022"
"427","SHELFORD REGENCY","SHELFORD ROAD","11","Non-landed Properties","2","4200","900 to 1000","May-2022"
"428","8 BASSEIN","BASSEIN ROAD","11","Non-landed Properties","1","2200","400 to 500","May-2022"
"429","RESIDENCES @ EVELYN","EVELYN ROAD","11","Non-landed Properties","3","6000","1500 to 1600","May-2022"
"430","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","1","2915","600 to 700","May-2022"
"431","L'VIV","NEWTON ROAD","11","Non-landed Properties","2","4500","900 to 1000","May-2022"
"432","SUITES @ SHREWSBURY","SHREWSBURY ROAD","11","Non-landed Properties","1","2200","300 to 400","May-2022"
"433","CUBE 8","THOMSON ROAD","11","Non-landed Properties","3","5900","1400 to 1500","May-2022"
"434","NEWTON GEMS","NEWTON ROAD","11","Non-landed Properties","2","3899","900 to 1000","May-2022"
"435","RESIDENCES @ EVELYN","EVELYN ROAD","11","Non-landed Properties","4","7800","2200 to 2300","May-2022"
"436","TREVOSE PARK","TREVOSE CRESCENT","11","Non-landed Properties","3","7043","1600 to 1700","May-2022"
"437","PAVILION 11","AKYAB ROAD","11","Non-landed Properties","2","4300","900 to 1000","May-2022"
"438","NEWTON LODGE","NEWTON ROAD","11","Non-landed Properties","2","2800","1200 to 1300","May-2022"
