"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"243","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","3100","400 to 500","May-2022"
"244","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","3800","1000 to 1100","May-2022"
"245","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2900","1200 to 1300","May-2022"
"246","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","4500","1100 to 1200","May-2022"
"247","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","1","2500","500 to 600","May-2022"
"248","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","5","6200","1400 to 1500","May-2022"
"249","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","3900","700 to 800","May-2022"
"250","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","5400","1600 to 1700","May-2022"
"251","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2500","1200 to 1300","May-2022"
"252","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","3350","700 to 800","May-2022"
"253","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","2900","600 to 700","May-2022"
"254","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","3500","800 to 900","May-2022"
"255","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","1","2650","400 to 500","May-2022"
"256","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","3100","900 to 1000","May-2022"
"257","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","NA","2400","1600 to 1700","May-2022"
"258","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","NA","3400","1700 to 1800","May-2022"
"259","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","3","3200","1200 to 1300","May-2022"
"260","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","3","4400","800 to 900","May-2022"
"261","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","3600","1100 to 1200","May-2022"
"262","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3800","1200 to 1300","May-2022"
"263","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","3","5100","1000 to 1100","May-2022"
"264","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","3","4300","1200 to 1300","May-2022"
"265","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3800","700 to 800","May-2022"
"266","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","4","7500","2000 to 2100","May-2022"
"267","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","1","2300","400 to 500","May-2022"
"268","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3500","1100 to 1200","May-2022"
"269","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","1","2900","400 to 500","May-2022"
"270","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3800","600 to 700","May-2022"
"271","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3200","1300 to 1400","May-2022"
"272","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","1","3050","500 to 600","May-2022"
"273","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","3500","800 to 900","May-2022"
"274","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","4400","1100 to 1200","May-2022"
"275","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2900","700 to 800","May-2022"
"276","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","3300","900 to 1000","May-2022"
"277","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","1","3000","500 to 600","May-2022"
"278","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","1","3500","600 to 700","May-2022"
"279","LAKESIDE APARTMENTS","YUAN CHING ROAD","22","Non-landed Properties","NA","3100","1500 to 1600","May-2022"
"280","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","3200","1100 to 1200","May-2022"
"281","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","4400","900 to 1000","May-2022"
"282","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","3400","600 to 700","May-2022"
"283","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","3500","1000 to 1100","May-2022"
"284","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","NA","3375","1700 to 1800","May-2022"
"285","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","4000","1200 to 1300","May-2022"
"286","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2800","900 to 1000","May-2022"
"287","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","3","3000","900 to 1000","May-2022"
"288","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","3700","900 to 1000","May-2022"
"289","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","NA","3800","1700 to 1800","May-2022"
"290","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2750","400 to 500","May-2022"
"291","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","2","4100","1000 to 1100","May-2022"
"292","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","NA","3700","1800 to 1900","May-2022"
"293","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3500","600 to 700","May-2022"
"294","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","3950","700 to 800","May-2022"
"295","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","5400","2300 to 2400","May-2022"
"296","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","3","4700","1200 to 1300","May-2022"
"297","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","3000","400 to 500","May-2022"
"298","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","3600","700 to 800","May-2022"
"299","LAKEHOLMZ","CORPORATION ROAD","22","Non-landed Properties","3","2750","1200 to 1300","May-2022"
"300","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","3400","900 to 1000","May-2022"
"301","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","3200","900 to 1000","May-2022"
"302","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","3","3000","1200 to 1300","May-2022"
"303","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","3600","1000 to 1100","May-2022"
"304","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2900","900 to 1000","May-2022"
"305","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","3500","700 to 800","May-2022"
"306","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3600","1200 to 1300","May-2022"
"307","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","3","3900","1200 to 1300","May-2022"
"308","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","NA","3300","1600 to 1700","May-2022"
"309","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","4500","1100 to 1200","May-2022"
"310","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","2","2500","900 to 1000","May-2022"
"311","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","3500","700 to 800","May-2022"
"312","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","3300","700 to 800","May-2022"
"313","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2500","700 to 800","May-2022"
"314","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","3900","700 to 800","May-2022"
"315","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","3","5000","900 to 1000","May-2022"
"316","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","4000","1200 to 1300","May-2022"
"317","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","4500","1100 to 1200","May-2022"
"318","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","3500","700 to 800","May-2022"
"319","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","1","2380","1000 to 1100","May-2022"
"320","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","3500","700 to 800","May-2022"
"321","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","3100","900 to 1000","May-2022"
"322","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","3","4300","900 to 1000","May-2022"
"323","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","3300","900 to 1000","May-2022"
"324","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","NA","2300","1400 to 1500","May-2022"
"325","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","3300","1000 to 1100","May-2022"
"326","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","4300","900 to 1000","May-2022"
"327","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","3800","900 to 1000","May-2022"
"328","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2800","500 to 600","May-2022"
"329","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","3900","1200 to 1300","May-2022"
"330","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","3000","400 to 500","May-2022"
"331","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","3000","1300 to 1400","May-2022"
"332","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","NA","3500","1400 to 1500","May-2022"
"333","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","3","4700","1100 to 1200","May-2022"
"334","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","NA","2750","1400 to 1500","May-2022"
"335","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","4200","900 to 1000","May-2022"
"336","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","1","2700","400 to 500","May-2022"
"337","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","3600","1000 to 1100","May-2022"
"338","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","4900","1000 to 1100","May-2022"
"339","PARK VIEW MANSION","YUAN CHING ROAD","22","Non-landed Properties","NA","2400","1300 to 1400","May-2022"
"340","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","NA","3500","1700 to 1800","May-2022"
"341","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","3400","1100 to 1200","May-2022"
"342","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2700","1000 to 1100","May-2022"
"343","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","3000","800 to 900","May-2022"
"344","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3400","1200 to 1300","May-2022"
"345","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3400","1200 to 1300","May-2022"
"346","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","4","4000","1500 to 1600","May-2022"
"347","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","3600","1000 to 1100","May-2022"
"348","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","3","4250","1300 to 1400","May-2022"
"349","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","3","4700","900 to 1000","May-2022"
"350","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","3800","700 to 800","May-2022"
"351","LAKESIDE APARTMENTS","YUAN CHING ROAD","22","Non-landed Properties","NA","2750","1500 to 1600","May-2022"
"352","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","2","3500","1000 to 1100","May-2022"
"353","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","4200","800 to 900","May-2022"
"354","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3600","600 to 700","May-2022"
"355","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","3","4600","900 to 1000","May-2022"
"356","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3600","1200 to 1300","May-2022"
"357","LAKEPOINT CONDOMINIUM","LAKEPOINT DRIVE","22","Non-landed Properties","NA","2300","2200 to 2300","May-2022"
"358","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","NA","3600","1400 to 1500","May-2022"
"359","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2800","400 to 500","May-2022"
"360","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","3","5000","1000 to 1100","May-2022"
"361","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2600","1000 to 1100","May-2022"
"362","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2900","600 to 700","May-2022"
"363","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","NA","2300","400 to 500","May-2022"
"364","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","NA","3700","1400 to 1500","May-2022"
"365","LAKEPOINT CONDOMINIUM","LAKEPOINT DRIVE","22","Non-landed Properties","NA","1750","1000 to 1100","May-2022"
"366","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3100","1100 to 1200","May-2022"
"367","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","3000","900 to 1000","May-2022"
"368","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","1","2300","1000 to 1100","May-2022"
"369","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","4000","1100 to 1200","May-2022"
"370","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","3500","1200 to 1300","May-2022"
"371","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","3100","400 to 500","May-2022"
"372","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","3","5000","900 to 1000","May-2022"
"373","PARK VIEW MANSION","YUAN CHING ROAD","22","Non-landed Properties","NA","3500","1300 to 1400","May-2022"
"374","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","3000","1000 to 1100","May-2022"
"375","LAKEHOLMZ","CORPORATION ROAD","22","Non-landed Properties","4","3600","1500 to 1600","May-2022"
"376","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","4","5600","2000 to 2100","May-2022"
"377","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","2","3400","1000 to 1100","May-2022"
"378","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2900","1000 to 1100","May-2022"
"379","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2600","1000 to 1100","May-2022"
"380","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3600","1300 to 1400","May-2022"
"381","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3200","1200 to 1300","May-2022"
"382","LAKESIDE APARTMENTS","YUAN CHING ROAD","22","Non-landed Properties","NA","2800","1500 to 1600","May-2022"
"383","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","4000","900 to 1000","May-2022"
"384","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2700","400 to 500","May-2022"
"385","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","4000","600 to 700","May-2022"
"386","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","4","5800","1500 to 1600","May-2022"
"387","LAKEPOINT CONDOMINIUM","LAKEPOINT DRIVE","22","Non-landed Properties","NA","3056","1800 to 1900","May-2022"
"388","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","NA","3000","1400 to 1500","May-2022"
"389","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","NA","3200","1800 to 1900","May-2022"
"390","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","2","2400","800 to 900","May-2022"
"391","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3600","1200 to 1300","Apr-2022"
"392","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","4400","1100 to 1200","Apr-2022"
"393","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2800","1000 to 1100","Apr-2022"
"394","LAKESIDE APARTMENTS","YUAN CHING ROAD","22","Non-landed Properties","NA","2500","1500 to 1600","Apr-2022"
"395","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","NA","4300","1400 to 1500","Apr-2022"
"396","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2900","400 to 500","Apr-2022"
"397","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","3","4300","900 to 1000","Apr-2022"
"398","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","3250","1100 to 1200","Apr-2022"
"399","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2500","400 to 500","Apr-2022"
"400","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","3300","1100 to 1200","Apr-2022"
"401","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","3","3500","1200 to 1300","Apr-2022"
"402","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","3000","700 to 800","Apr-2022"
"403","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2900","1000 to 1100","Apr-2022"
"404","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","3000","800 to 900","Apr-2022"
"405","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","4100","600 to 700","Apr-2022"
"406","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","1","2500","400 to 500","Apr-2022"
"407","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","3800","700 to 800","Apr-2022"
"408","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","1","3300","600 to 700","Apr-2022"
"409","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","3000","800 to 900","Apr-2022"
"410","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","4300","1000 to 1100","Apr-2022"
"411","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2900","500 to 600","Apr-2022"
"412","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2550","800 to 900","Apr-2022"
"413","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","4200","1200 to 1300","Apr-2022"
"414","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","5000","1700 to 1800","Apr-2022"
"415","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2900","1000 to 1100","Apr-2022"
"416","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","3000","800 to 900","Apr-2022"
"417","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3600","1300 to 1400","Apr-2022"
"418","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","4","4600","1300 to 1400","Apr-2022"
"419","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","3400","1200 to 1300","Apr-2022"
"420","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3800","600 to 700","Apr-2022"
"421","LAKE GRANDE","JURONG LAKE LINK","22","Non-landed Properties","2","3400","1000 to 1100","Apr-2022"
"422","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","1","2900","700 to 800","Apr-2022"
"423","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2700","1000 to 1100","Apr-2022"
