"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"13376","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","2","2200","1000 to 1100","Sep-2018"
"13377","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","3","2500","1100 to 1200","Sep-2018"
"13378","HILLVISTA","ELIZABETH DRIVE","23","Non-landed Properties","3","3000","1100 to 1200","Sep-2018"
"13379","THE WARREN","CHOA CHU KANG LOOP","23","Non-landed Properties","3","2900","1100 to 1200","Sep-2018"
"13380","HILLBROOKS","HILLVIEW AVENUE","23","Non-landed Properties","3","2500","1000 to 1100","Sep-2018"
"13381","MI CASA","CHOA CHU KANG AVENUE 3","23","Non-landed Properties","2","2550","1000 to 1100","Sep-2018"
"13382","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","2","2300","900 to 1000","Sep-2018"
"13383","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2000","600 to 700","Sep-2018"
"13384","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","na*","1700","400 to 500","Sep-2018"
"13385","CASHEW PARK CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","2100","1000 to 1100","Sep-2018"
"13386","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","na*","2180","400 to 500","Sep-2018"
"13387","REGENT GROVE","CHOA CHU KANG NORTH 7","23","Non-landed Properties","2","2100","900 to 1000","Sep-2018"
"13388","HILLINGTON GREEN","HILLVIEW AVENUE","23","Non-landed Properties","2","2600","900 to 1000","Sep-2018"
"13389","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","3","2400","1100 to 1200","Sep-2018"
"13390","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","1900","600 to 700","Sep-2018"
"13391","THE DAIRY FARM","DAIRY FARM ROAD","23","Non-landed Properties","2","2000","1200 to 1300","Sep-2018"
"13392","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","2200","1100 to 1200","Sep-2018"
"13393","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","23","Non-landed Properties","2","2250","800 to 900","Sep-2018"
"13394","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","2","2400","1000 to 1100","Sep-2018"
"13395","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","3","2800","1200 to 1300","Sep-2018"
"13396","THE SKYWOODS","DAIRY FARM HEIGHTS","23","Non-landed Properties","3","3000","1000 to 1100","Sep-2018"
"13397","THE JADE","BUKIT BATOK CENTRAL LINK","23","Non-landed Properties","3","3200","1200 to 1300","Sep-2018"
"13398","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","3","2550","1000 to 1100","Sep-2018"
"13399","THE WARREN","CHOA CHU KANG LOOP","23","Non-landed Properties","2","2250","900 to 1000","Sep-2018"
"13400","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","3","2100","1200 to 1300","Sep-2018"
"13401","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","2","2400","700 to 800","Sep-2018"
"13402","NATURA@HILLVIEW","HILLVIEW TERRACE","23","Non-landed Properties","3","1950","600 to 700","Sep-2018"
"13403","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","23","Non-landed Properties","3","2500","1000 to 1100","Sep-2018"
"13404","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","3200","1500 to 1600","Sep-2018"
"13405","NATURA@HILLVIEW","HILLVIEW TERRACE","23","Non-landed Properties","1","1650","400 to 500","Sep-2018"
"13406","HILLBROOKS","HILLVIEW AVENUE","23","Non-landed Properties","2","2000","800 to 900","Sep-2018"
"13407","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","2","2300","1000 to 1100","Sep-2018"
"13408","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","2","2400","700 to 800","Sep-2018"
"13409","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","2","2200","700 to 800","Sep-2018"
"13410","THE MADEIRA","BUKIT BATOK STREET 31","23","Non-landed Properties","3","2550","1100 to 1200","Sep-2018"
"13411","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","2","2200","1000 to 1100","Sep-2018"
"13412","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","2","2300","800 to 900","Sep-2018"
"13413","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","3","3000","1200 to 1300","Sep-2018"
"13414","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","2","2600","800 to 900","Sep-2018"
"13415","MERAWOODS","HILLVIEW AVENUE","23","Non-landed Properties","2","2300","1100 to 1200","Sep-2018"
"13416","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","2","2700","900 to 1000","Sep-2018"
"13417","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","na*","1900","600 to 700","Sep-2018"
"13418","HILLVIEW 128","HILLVIEW AVENUE","23","Non-landed Properties","3","1900","900 to 1000","Sep-2018"
"13419","GUILIN VIEW","BUKIT BATOK STREET 52","23","Non-landed Properties","3","2650","1200 to 1300","Sep-2018"
"13420","THE DAIRY FARM","DAIRY FARM ROAD","23","Non-landed Properties","2","2500","1000 to 1100","Sep-2018"
"13421","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","3","3400","1400 to 1500","Sep-2018"
"13422","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","na*","1950","600 to 700","Sep-2018"
"13423","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","na*","2000","400 to 500","Sep-2018"
"13424","MI CASA","CHOA CHU KANG AVENUE 3","23","Non-landed Properties","3","2850","1200 to 1300","Sep-2018"
"13425","GLENDALE PARK","HILLVIEW AVENUE","23","Non-landed Properties","2","2300","1000 to 1100","Sep-2018"
"13426","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","2","2730","700 to 800","Sep-2018"
"13427","NATURA@HILLVIEW","HILLVIEW TERRACE","23","Non-landed Properties","1","1600","400 to 500","Sep-2018"
"13428","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","1","2000","500 to 600","Sep-2018"
"13429","HILLINGTON GREEN","HILLVIEW AVENUE","23","Non-landed Properties","3","3000","1200 to 1300","Sep-2018"
"13430","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2300","500 to 600","Sep-2018"
"13431","THE JADE","BUKIT BATOK CENTRAL LINK","23","Non-landed Properties","3","4300","1100 to 1200","Sep-2018"
"13432","HILLINGTON GREEN","HILLVIEW AVENUE","23","Non-landed Properties","3","3000","1200 to 1300","Sep-2018"
"13433","THE SKYWOODS","DAIRY FARM HEIGHTS","23","Non-landed Properties","3","4000","1100 to 1200","Sep-2018"
"13434","MI CASA","CHOA CHU KANG AVENUE 3","23","Non-landed Properties","3","2700","1200 to 1300","Sep-2018"
"13435","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","2","2250","1000 to 1100","Sep-2018"
"13436","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","2000","600 to 700","Sep-2018"
"13437","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","3","2500","1300 to 1400","Sep-2018"
"13438","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","2","2300","900 to 1000","Sep-2018"
"13439","HILLVIEW 128","HILLVIEW AVENUE","23","Non-landed Properties","3","2000","900 to 1000","Sep-2018"
"13440","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","2","2200","900 to 1000","Sep-2018"
"13441","THE DAIRY FARM","DAIRY FARM ROAD","23","Non-landed Properties","2","2700","1200 to 1300","Sep-2018"
"13442","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","2","2200","900 to 1000","Sep-2018"
"13443","HILLTOP GROVE","HILLVIEW AVENUE","23","Non-landed Properties","2","2050","1000 to 1100","Sep-2018"
"13444","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","na*","2000","400 to 500","Sep-2018"
"13445","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","3","2200","1200 to 1300","Sep-2018"
"13446","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","2","2000","1000 to 1100","Sep-2018"
"13447","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","2","2150","1000 to 1100","Sep-2018"
"13448","THE SKYWOODS","DAIRY FARM HEIGHTS","23","Non-landed Properties","2","2200","600 to 700","Sep-2018"
"13449","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","3","2700","1100 to 1200","Sep-2018"
"13450","PHOENIX HEIGHTS","PHOENIX ROAD","23","Non-landed Properties","na*","2500","900 to 1000","Sep-2018"
"13451","CHANTILLY RISE","HILLVIEW AVENUE","23","Non-landed Properties","1","1800","600 to 700","Sep-2018"
"13452","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","1","1700","500 to 600","Sep-2018"
"13453","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","1","2000","700 to 800","Sep-2018"
"13454","GUILIN VIEW","BUKIT BATOK STREET 52","23","Non-landed Properties","3","2600","1200 to 1300","Sep-2018"
"13455","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","3000","1500 to 1600","Sep-2018"
"13456","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2100","600 to 700","Sep-2018"
"13457","REGENT GROVE","CHOA CHU KANG NORTH 7","23","Non-landed Properties","3","2400","1100 to 1200","Sep-2018"
"13458","CASHEW PARK CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","2400","1000 to 1100","Sep-2018"
"13459","THE DAIRY FARM","DAIRY FARM ROAD","23","Non-landed Properties","1","2000","1000 to 1100","Sep-2018"
"13460","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","2","2200","700 to 800","Sep-2018"
"13461","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","2","2450","700 to 800","Sep-2018"
"13462","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","1","2100","500 to 600","Sep-2018"
"13463","GLENDALE PARK","HILLVIEW AVENUE","23","Non-landed Properties","3","2750","1200 to 1300","Sep-2018"
"13464","THE JADE","BUKIT BATOK CENTRAL LINK","23","Non-landed Properties","2","2800","800 to 900","Sep-2018"
"13465","THE MADEIRA","BUKIT BATOK STREET 31","23","Non-landed Properties","3","2450","1100 to 1200","Sep-2018"
"13466","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","3","2450","1200 to 1300","Sep-2018"
"13467","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","3","3000","1000 to 1100","Sep-2018"
"13468","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","2200","1100 to 1200","Sep-2018"
"13469","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","2","2100","700 to 800","Sep-2018"
"13470","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","1","1950","500 to 600","Sep-2018"
"13471","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","1900","600 to 700","Sep-2018"
"13472","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","3","2450","1000 to 1100","Sep-2018"
"13473","THE PETALS","HILLVIEW AVENUE","23","Non-landed Properties","2","2350","900 to 1000","Sep-2018"
"13474","NATURA@HILLVIEW","HILLVIEW TERRACE","23","Non-landed Properties","1","1650","400 to 500","Sep-2018"
"13475","HILLBROOKS","HILLVIEW AVENUE","23","Non-landed Properties","3","2300","1200 to 1300","Sep-2018"
"13476","HILLBROOKS","HILLVIEW AVENUE","23","Non-landed Properties","3","2400","1200 to 1300","Sep-2018"
"13477","MONTROSA","HILLVIEW AVENUE","23","Non-landed Properties","2","1800","900 to 1000","Sep-2018"
"13478","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","2","2100","800 to 900","Sep-2018"
"13479","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","2050","600 to 700","Sep-2018"
"13480","PHOENIX HEIGHTS","PHOENIX ROAD","23","Non-landed Properties","na*","1800","900 to 1000","Sep-2018"
"13481","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","2","2650","900 to 1000","Sep-2018"
"13482","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","3","2500","1200 to 1300","Sep-2018"
"13483","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2000","600 to 700","Sep-2018"
"13484","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","2","2100","1100 to 1200","Sep-2018"
"13485","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","2","2400","900 to 1000","Sep-2018"
"13486","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","2","2600","700 to 800","Sep-2018"
"13487","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2200","600 to 700","Sep-2018"
"13488","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","1","1900","600 to 700","Sep-2018"
"13489","ESPA","CASHEW ROAD","23","Non-landed Properties","3","2600","1000 to 1100","Sep-2018"
"13490","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","na*","1900","400 to 500","Sep-2018"
"13491","GLENDALE PARK","HILLVIEW AVENUE","23","Non-landed Properties","3","2700","1200 to 1300","Sep-2018"
"13492","MI CASA","CHOA CHU KANG AVENUE 3","23","Non-landed Properties","3","2800","1300 to 1400","Sep-2018"
"13493","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2000","500 to 600","Sep-2018"
"13494","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2000","500 to 600","Sep-2018"
"13495","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","2","2500","700 to 800","Sep-2018"
"13496","THE SKYWOODS","DAIRY FARM HEIGHTS","23","Non-landed Properties","2","2300","600 to 700","Sep-2018"
"13497","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2000","600 to 700","Sep-2018"
"13498","PALM GARDENS","HONG SAN WALK","23","Non-landed Properties","3","2000","1200 to 1300","Sep-2018"
"13499","MONTROSA","HILLVIEW AVENUE","23","Non-landed Properties","3","2300","1200 to 1300","Sep-2018"
"13500","REGENT GROVE","CHOA CHU KANG NORTH 7","23","Non-landed Properties","4","2950","1300 to 1400","Sep-2018"
"13501","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","3","2900","1000 to 1100","Sep-2018"
"13502","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","3","3500","1400 to 1500","Sep-2018"
"13503","GUILIN VIEW","BUKIT BATOK STREET 52","23","Non-landed Properties","2","2150","800 to 900","Sep-2018"
"13504","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","na*","1700","500 to 600","Sep-2018"
"13505","TREE HOUSE","CHESTNUT AVENUE","23","Non-landed Properties","2","2100","700 to 800","Sep-2018"
"13506","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","5","7500",">3000","Sep-2018"
"13507","YEWTEE RESIDENCES","CHOA CHU KANG NORTH 6","23","Non-landed Properties","3","3000","1200 to 1300","Sep-2018"
"13508","HILLVIEW PARK","HILLVIEW AVENUE","23","Non-landed Properties","3","2500","1200 to 1300","Sep-2018"
"13509","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","2","2000","1000 to 1100","Sep-2018"
"13510","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","2","2200","1000 to 1100","Sep-2018"
"13511","MI CASA","CHOA CHU KANG AVENUE 3","23","Non-landed Properties","2","2450","1100 to 1200","Sep-2018"
"13512","NATURA@HILLVIEW","HILLVIEW TERRACE","23","Non-landed Properties","1","1700","400 to 500","Sep-2018"
"13513","THE DAIRY FARM","DAIRY FARM ROAD","23","Non-landed Properties","3","4100","1900 to 2000","Sep-2018"
"13514","THE MADEIRA","BUKIT BATOK STREET 31","23","Non-landed Properties","3","2600","1100 to 1200","Sep-2018"
"13515","REGENT GROVE","CHOA CHU KANG NORTH 7","23","Non-landed Properties","3","2200","1100 to 1200","Sep-2018"
"13516","ECO SANCTUARY","CHESTNUT AVENUE","23","Non-landed Properties","2","1800","600 to 700","Sep-2018"
"13517","HILLVIEW PARK","HILLVIEW AVENUE","23","Non-landed Properties","2","2100","800 to 900","Sep-2018"
"13518","HILLINGTON GREEN","HILLVIEW AVENUE","23","Non-landed Properties","2","2500","900 to 1000","Sep-2018"
"13519","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","3","2300","1200 to 1300","Sep-2018"
"13520","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","2","1950","700 to 800","Sep-2018"
"13521","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","2100","600 to 700","Sep-2018"
"13522","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","2","2600","700 to 800","Sep-2018"
"13523","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2100","600 to 700","Sep-2018"
"13524","PALM GARDENS","HONG SAN WALK","23","Non-landed Properties","3","2600","1200 to 1300","Sep-2018"
"13525","THE JADE","BUKIT BATOK CENTRAL LINK","23","Non-landed Properties","2","2900","900 to 1000","Sep-2018"
"13526","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","1","2000","500 to 600","Sep-2018"
"13527","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2000","500 to 600","Sep-2018"
"13528","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","3","2400","1200 to 1300","Sep-2018"
"13529","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","2000","600 to 700","Sep-2018"
"13530","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","2","2350","900 to 1000","Sep-2018"
"13531","REGENT GROVE","CHOA CHU KANG NORTH 7","23","Non-landed Properties","4","2875","1200 to 1300","Sep-2018"
"13532","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","1","1750","500 to 600","Sep-2018"
"13533","GLENDALE PARK","HILLVIEW AVENUE","23","Non-landed Properties","3","2700","1200 to 1300","Sep-2018"
"13534","HILLINGTON GREEN","HILLVIEW AVENUE","23","Non-landed Properties","3","2900","1200 to 1300","Sep-2018"
"13535","YEWTEE RESIDENCES","CHOA CHU KANG NORTH 6","23","Non-landed Properties","3","2750","1200 to 1300","Sep-2018"
"13536","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","2","2300","900 to 1000","Sep-2018"
"13537","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","2","2000","1000 to 1100","Sep-2018"
"13538","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","3","3000","1100 to 1200","Sep-2018"
"13539","ECO SANCTUARY","CHESTNUT AVENUE","23","Non-landed Properties","2","2200","600 to 700","Sep-2018"
"13540","CASHEW PARK CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","2","1950","800 to 900","Sep-2018"
"13541","THE SKYWOODS","DAIRY FARM HEIGHTS","23","Non-landed Properties","1","1800","500 to 600","Sep-2018"
"13542","THE SKYWOODS","DAIRY FARM HEIGHTS","23","Non-landed Properties","3","2600","900 to 1000","Sep-2018"
"13543","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","3","2900","1000 to 1100","Sep-2018"
"13544","THE LINEAR","UPPER BUKIT TIMAH ROAD","23","Non-landed Properties","3","2650","1200 to 1300","Sep-2018"
"13545","CASHEW PARK CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","2","1800","800 to 900","Sep-2018"
"13546","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","2","2200","700 to 800","Sep-2018"
"13547","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","3","2300","1100 to 1200","Sep-2018"
"13548","NATURA@HILLVIEW","HILLVIEW TERRACE","23","Non-landed Properties","1","1650","400 to 500","Sep-2018"
"13549","PARK NATURA","BUKIT BATOK EAST AVENUE 6","23","Non-landed Properties","3","4100","1600 to 1700","Sep-2018"
"13550","MONTROSA","HILLVIEW AVENUE","23","Non-landed Properties","4","1700","2200 to 2300","Sep-2018"
"13551","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","23","Non-landed Properties","2","2300","800 to 900","Sep-2018"
"13552","GUILIN VIEW","BUKIT BATOK STREET 52","23","Non-landed Properties","3","2500","1200 to 1300","Sep-2018"
"13553","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","1","1650","400 to 500","Sep-2018"
"13554","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","3","2400","1200 to 1300","Sep-2018"
"13555","HILLBROOKS","HILLVIEW AVENUE","23","Non-landed Properties","3","2600","1000 to 1100","Sep-2018"
"13556","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","23","Non-landed Properties","2","2300","900 to 1000","Sep-2018"
