"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"24561","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","2","2100","400 to 500","Mar-2018"
"24562","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2350","600 to 700","Mar-2018"
"24563","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","2000","400 to 500","Mar-2018"
"24564","CASA AERATA","LORONG 26 GEYLANG","14","Non-landed Properties","1","2000","400 to 500","Mar-2018"
"24565","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","1","2300","600 to 700","Mar-2018"
"24566","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Mar-2018"
"24567","VACANZA @ EAST","LENGKONG TUJOH","14","Non-landed Properties","1","1750","500 to 600","Mar-2018"
"24568","THE CHAMPAGNE","CHANGI ROAD","14","Non-landed Properties","3","2800","900 to 1000","Mar-2018"
"24569","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","1","2300","400 to 500","Mar-2018"
"24570","ATRIUM RESIDENCES","LORONG 28 GEYLANG","14","Non-landed Properties","3","5000","2200 to 2300","Mar-2018"
"24571","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","2000","400 to 500","Mar-2018"
"24572","CAMELLIA LODGE","LORONG 31 GEYLANG","14","Non-landed Properties","3","2550","1100 to 1200","Mar-2018"
"24573","NON-LANDED HOUSING DEVELOPMENT","LORONG 16 GEYLANG","14","Non-landed Properties","na*","2000","1000 to 1100","Mar-2018"
"24574","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","2","3000","900 to 1000","Mar-2018"
"24575","SILVERSCAPE","LORONG 32 GEYLANG","14","Non-landed Properties","1","1500","400 to 500","Mar-2018"
"24576","ATRIUM RESIDENCES","LORONG 28 GEYLANG","14","Non-landed Properties","3","3200","1200 to 1300","Mar-2018"
"24577","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","3100","1100 to 1200","Mar-2018"
"24578","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","2000","500 to 600","Mar-2018"
"24579","KEMBANGAN SUITES","JALAN MASJID","14","Non-landed Properties","2","2500","900 to 1000","Mar-2018"
"24580","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","2","2800","900 to 1000","Mar-2018"
"24581","CASSIA VIEW","GUILLEMARD ROAD","14","Non-landed Properties","3","3100","1100 to 1200","Mar-2018"
"24582","LOTUS AT PAYA LEBAR (EAST WING)","PAYA LEBAR ROAD","14","Non-landed Properties","1","2600","500 to 600","Mar-2018"
"24583","MILL CREEK","LORONG MARZUKI","14","Non-landed Properties","1","1900","700 to 800","Mar-2018"
"24584","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","2100","500 to 600","Mar-2018"
"24585","NON-LANDED HOUSING DEVELOPMENT","LORONG 17 GEYLANG","14","Non-landed Properties","na*","1800","800 to 900","Mar-2018"
"24586","AVANT RESIDENCES","ALJUNIED ROAD","14","Non-landed Properties","1","3300","400 to 500","Mar-2018"
"24587","NON-LANDED HOUSING DEVELOPMENT","JALAN MASJID","14","Non-landed Properties","na*","2500","800 to 900","Mar-2018"
"24588","TROPIKA EAST","FOO KIM LIN ROAD","14","Non-landed Properties","2","2200","700 to 800","Mar-2018"
"24589","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","1","2600","500 to 600","Mar-2018"
"24590","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","3","2800","900 to 1000","Mar-2018"
"24591","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","na*","2000","500 to 600","Mar-2018"
"24592","COSMO","GUILLEMARD CRESCENT","14","Non-landed Properties","1","1700","300 to 400","Mar-2018"
"24593","PAYA LEBAR RESIDENCES","PAYA LEBAR ROAD","14","Non-landed Properties","3","3300","1200 to 1300","Mar-2018"
"24594","PALM LODGE","LORONG 37 GEYLANG","14","Non-landed Properties","na*","3450","1400 to 1500","Mar-2018"
"24595","GUILIN COURT","LORONG 26 GEYLANG","14","Non-landed Properties","3","2850","1100 to 1200","Mar-2018"
"24596","EDENZ LOFT","LORONG 24 GEYLANG","14","Non-landed Properties","1","1650","400 to 500","Mar-2018"
"24597","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","na*","1750","400 to 500","Mar-2018"
"24598","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","na*","2200","500 to 600","Mar-2018"
"24599","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","1700","400 to 500","Mar-2018"
"24600","GUILLEMARD VIEW","LORONG 26 GEYLANG","14","Non-landed Properties","na*","2300","1200 to 1300","Mar-2018"
"24601","CASSIA EDGE","GUILLEMARD ROAD","14","Non-landed Properties","2","1750","700 to 800","Mar-2018"
"24602","CENTRA RESIDENCE","LORONG 7 GEYLANG","14","Non-landed Properties","1","1850","400 to 500","Mar-2018"
"24603","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","2","2700","1000 to 1100","Mar-2018"
"24604","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","3","3200","1100 to 1200","Mar-2018"
"24605","QUBE SUITES","JALAN PUNAI","14","Non-landed Properties","2","2000","400 to 500","Mar-2018"
"24606","GRANDLINK SQUARE","GUILLEMARD ROAD","14","Non-landed Properties","3","2800","1000 to 1100","Mar-2018"
"24607","LE ARC","LORONG 26 GEYLANG","14","Non-landed Properties","na*","2200","1200 to 1300","Mar-2018"
"24608","THE HELICONIA","JALAN DAUD","14","Non-landed Properties","3","3000","1200 to 1300","Mar-2018"
"24609","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","3","3300","800 to 900","Mar-2018"
"24610","NON-LANDED HOUSING DEVELOPMENT","LORONG 15 GEYLANG","14","Non-landed Properties","na*","2200","1000 to 1100","Mar-2018"
"24611","ATRIUM RESIDENCES","LORONG 28 GEYLANG","14","Non-landed Properties","3","3200","1200 to 1300","Mar-2018"
"24612","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2200","600 to 700","Mar-2018"
"24613","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","2","2800","1000 to 1100","Mar-2018"
"24614","LE REGAL","GEYLANG ROAD","14","Non-landed Properties","1","1500","300 to 400","Mar-2018"
"24615","NON-LANDED HOUSING DEVELOPMENT","LORONG 8 GEYLANG","14","Non-landed Properties","na*","2000","1000 to 1100","Mar-2018"
"24616","LE CRESCENDO","PAYA LEBAR ROAD","14","Non-landed Properties","4","3600","1300 to 1400","Mar-2018"
"24617","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","1","2220","500 to 600","Mar-2018"
"24618","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","1900","500 to 600","Mar-2018"
"24619","PALMERA EAST","LORONG MELAYU","14","Non-landed Properties","2","2000","500 to 600","Mar-2018"
"24620","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","2","3350","800 to 900","Mar-2018"
"24621","NON-LANDED HOUSING DEVELOPMENT","JALAN SUKA","14","Non-landed Properties","na*","2050","1000 to 1100","Mar-2018"
"24622","MILLAGE","CHANGI ROAD","14","Non-landed Properties","1","1800","400 to 500","Mar-2018"
"24623","NON-LANDED HOUSING DEVELOPMENT","LORONG 41 GEYLANG","14","Non-landed Properties","3","4237","1000 to 1100","Mar-2018"
"24624","EUNOS PARK","KAMPONG EUNOS","14","Non-landed Properties","2","2200","1000 to 1100","Mar-2018"
"24625","NON-LANDED HOUSING DEVELOPMENT","GUILLEMARD ROAD","14","Non-landed Properties","na*","2200","700 to 800","Mar-2018"
"24626","# 1 LOFT","LORONG 24 GEYLANG","14","Non-landed Properties","1","2000","400 to 500","Mar-2018"
"24627","ASTON LODGE","LORONG 8 GEYLANG","14","Non-landed Properties","na*","2900","1500 to 1600","Mar-2018"
"24628","D'GALLERY","JALAN MASJID","14","Non-landed Properties","1","1800","400 to 500","Mar-2018"
"24629","CRYSTAL MANSIONS","LORONG 6 GEYLANG","14","Non-landed Properties","3","2400","1100 to 1200","Mar-2018"
"24630","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","3","4250","900 to 1000","Mar-2018"
"24631","CENTRAL IMPERIAL","LORONG 14 GEYLANG","14","Non-landed Properties","2","2200","500 to 600","Mar-2018"
"24632","NON-LANDED HOUSING DEVELOPMENT","GEYLANG ROAD","14","Non-landed Properties","na*","5000","2500 to 2600","Mar-2018"
"24633","SIMS EDGE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","2","2400","600 to 700","Mar-2018"
"24634","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2100","600 to 700","Mar-2018"
"24635","NON-LANDED HOUSING DEVELOPMENT","LORONG 20 GEYLANG","14","Non-landed Properties","na*","2200","900 to 1000","Mar-2018"
"24636","REZI 3TWO","LORONG 32 GEYLANG","14","Non-landed Properties","2","1850","400 to 500","Mar-2018"
"24637","NON-LANDED HOUSING DEVELOPMENT","CHANGI ROAD","14","Non-landed Properties","na*","2600","900 to 1000","Mar-2018"
"24638","BLOSSOM MANSIONS","LORONG 37 GEYLANG","14","Non-landed Properties","na*","3000","1000 to 1100","Mar-2018"
"24639","MILLAGE","CHANGI ROAD","14","Non-landed Properties","2","1900","500 to 600","Mar-2018"
"24640","ANGSANA@21","LORONG TAHAR","14","Non-landed Properties","3","2700","1100 to 1200","Mar-2018"
"24641","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2200","600 to 700","Mar-2018"
"24642","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","1800","400 to 500","Mar-2018"
"24643","NON-LANDED HOUSING DEVELOPMENT","JALAN KEMBANGAN","14","Non-landed Properties","na*","2800","900 to 1000","Feb-2018"
"24644","PRIMEDGE","LORONG 34 GEYLANG","14","Non-landed Properties","1","2000","400 to 500","Feb-2018"
"24645","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2400","600 to 700","Feb-2018"
"24646","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","3","4250","1100 to 1200","Feb-2018"
"24647","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","na*","1800","500 to 600","Feb-2018"
"24648","CENTRA SUITES","LORONG 25A GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Feb-2018"
"24649","EUNOSVILLE","SIMS AVENUE","14","Non-landed Properties","na*","2400","1400 to 1500","Feb-2018"
"24650","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","3200","1100 to 1200","Feb-2018"
"24651","THE WATERINA","LORONG 40 GEYLANG","14","Non-landed Properties","3","3900","1300 to 1400","Feb-2018"
"24652","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","3","2800","1100 to 1200","Feb-2018"
"24653","TREASURES @ G20","LORONG 20 GEYLANG","14","Non-landed Properties","1","1550","400 to 500","Feb-2018"
"24654","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2400","600 to 700","Feb-2018"
"24655","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","3","3300","900 to 1000","Feb-2018"
"24656","ASTOR","LENGKONG EMPAT","14","Non-landed Properties","2","2320","800 to 900","Feb-2018"
"24657","CENTRAL GROVE","GEYLANG EAST AVENUE 1","14","Non-landed Properties","3","3200","1100 to 1200","Feb-2018"
"24658","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","2000","400 to 500","Feb-2018"
"24659","NON-LANDED HOUSING DEVELOPMENT","LORONG 27 GEYLANG","14","Non-landed Properties","na*","2500","900 to 1000","Feb-2018"
"24660","GUILLEMARD SUITES","GUILLEMARD ROAD","14","Non-landed Properties","1","2000","500 to 600","Feb-2018"
"24661","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","3060","1100 to 1200","Feb-2018"
"24662","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2400","600 to 700","Feb-2018"
"24663","THE HELICONIA","JALAN DAUD","14","Non-landed Properties","3","2900","1200 to 1300","Feb-2018"
"24664","TREASURES @ G20","LORONG 20 GEYLANG","14","Non-landed Properties","1","1500","400 to 500","Feb-2018"
"24665","CENTRA RESIDENCE","LORONG 7 GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Feb-2018"
"24666","MELOSA","LORONG 28 GEYLANG","14","Non-landed Properties","1","1700","400 to 500","Feb-2018"
"24667","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","1","2300","400 to 500","Feb-2018"
"24668","SUITES 28","LORONG 30 GEYLANG","14","Non-landed Properties","1","1900","400 to 500","Feb-2018"
"24669","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","3","3800","1200 to 1300","Feb-2018"
"24670","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","1900","400 to 500","Feb-2018"
"24671","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","2","2900","900 to 1000","Feb-2018"
"24672","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2300","600 to 700","Feb-2018"
"24673","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","1850","400 to 500","Feb-2018"
"24674","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","na*","1900","500 to 600","Feb-2018"
"24675","DAKOTA RESIDENCES","DAKOTA CRESCENT","14","Non-landed Properties","4","6400","1800 to 1900","Feb-2018"
"24676","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","2200","400 to 500","Feb-2018"
"24677","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","2","2700","900 to 1000","Feb-2018"
"24678","NESS","LORONG 32 GEYLANG","14","Non-landed Properties","1","1800","300 to 400","Feb-2018"
"24679","CASA SARINA","LORONG SARINA","14","Non-landed Properties","3","2398","1100 to 1200","Feb-2018"
"24680","THE OCTET","LORONG 24 GEYLANG","14","Non-landed Properties","2","1650","500 to 600","Feb-2018"
"24681","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","2","2900","900 to 1000","Feb-2018"
"24682","IDYLLIC SUITES","LORONG 30 GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Feb-2018"
"24683","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","3","3500","1100 to 1200","Feb-2018"
"24684","SMART SUITES","SIMS AVENUE","14","Non-landed Properties","2","2700","700 to 800","Feb-2018"
"24685","METRO LOFT","LORONG 27 GEYLANG","14","Non-landed Properties","1","1900","300 to 400","Feb-2018"
"24686","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","1900","400 to 500","Feb-2018"
"24687","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","2","3500","800 to 900","Feb-2018"
"24688","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","2","2400","800 to 900","Feb-2018"
"24689","NON-LANDED HOUSING DEVELOPMENT","LORONG 41 GEYLANG","14","Non-landed Properties","3","4500","1000 to 1100","Feb-2018"
"24690","D' CASITA","LORONG MARZUKI","14","Non-landed Properties","1","1850","500 to 600","Feb-2018"
"24691","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","1","2700","600 to 700","Feb-2018"
"24692","THE WATER EDGE","LORONG 38 GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Feb-2018"
"24693","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","1","2850","600 to 700","Feb-2018"
"24694","PALMERA EAST","LORONG MELAYU","14","Non-landed Properties","2","2000","600 to 700","Feb-2018"
"24695","STARVILLE","LENGKONG TIGA","14","Non-landed Properties","3","2900","1000 to 1100","Feb-2018"
"24696","WINSOME APARTMENTS","LORONG 7 GEYLANG","14","Non-landed Properties","na*","3000","1300 to 1400","Feb-2018"
"24697","KEMBANGAN SUITES","JALAN MASJID","14","Non-landed Properties","2","2200","600 to 700","Feb-2018"
"24698","LE REGAL","GEYLANG ROAD","14","Non-landed Properties","2","1950","500 to 600","Feb-2018"
"24699","CENTRAL MEADOWS","LORONG 34 GEYLANG","14","Non-landed Properties","3","2800","900 to 1000","Feb-2018"
"24700","THE WATER EDGE","LORONG 38 GEYLANG","14","Non-landed Properties","1","1900","400 to 500","Feb-2018"
"24701","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","1800","400 to 500","Feb-2018"
"24702","CENTRA LOFT","LORONG 35 GEYLANG","14","Non-landed Properties","1","1900","500 to 600","Feb-2018"
"24703","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","3","2800","1100 to 1200","Feb-2018"
"24704","AVANT RESIDENCES","ALJUNIED ROAD","14","Non-landed Properties","na*","2800","300 to 400","Feb-2018"
"24705","PRIMEDGE","LORONG 34 GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Feb-2018"
"24706","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","2","2600","900 to 1000","Feb-2018"
"24707","AVANT RESIDENCES","ALJUNIED ROAD","14","Non-landed Properties","na*","2800","400 to 500","Feb-2018"
"24708","CENTRA LOFT","LORONG 35 GEYLANG","14","Non-landed Properties","2","2000","400 to 500","Feb-2018"
"24709","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","na*","1800","500 to 600","Feb-2018"
"24710","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","3","4100","900 to 1000","Feb-2018"
"24711","DAKOTA RESIDENCES","DAKOTA CRESCENT","14","Non-landed Properties","2","4300","1000 to 1100","Feb-2018"
"24712","THE LENOX","CHANGI ROAD","14","Non-landed Properties","1","1800","400 to 500","Feb-2018"
"24713","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","2","2600","900 to 1000","Feb-2018"
"24714","THE CHAMPAGNE","CHANGI ROAD","14","Non-landed Properties","4","2800","1300 to 1400","Feb-2018"
"24715","AVANT RESIDENCES","ALJUNIED ROAD","14","Non-landed Properties","na*","2800","300 to 400","Feb-2018"
"24716","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","2","2500","800 to 900","Feb-2018"
"24717","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","na*","2000","500 to 600","Feb-2018"
"24718","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2400","600 to 700","Feb-2018"
"24719","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","1900","400 to 500","Feb-2018"
"24720","28 IMPERIAL RESIDENCES","LORONG 26 GEYLANG","14","Non-landed Properties","2","2000","500 to 600","Feb-2018"
"24721","CASA AERATA","LORONG 26 GEYLANG","14","Non-landed Properties","1","1600","300 to 400","Feb-2018"
"24722","COSMO","GUILLEMARD CRESCENT","14","Non-landed Properties","1","2400","700 to 800","Feb-2018"
"24723","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","2","2700","900 to 1000","Feb-2018"
"24724","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","1700","400 to 500","Feb-2018"
"24725","LA FLEUR","LORONG 26 GEYLANG","14","Non-landed Properties","1","1600","400 to 500","Feb-2018"
"24726","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","na*","2500","600 to 700","Feb-2018"
"24727","D'GALLERY","JALAN MASJID","14","Non-landed Properties","3","2800","900 to 1000","Feb-2018"
"24728","THE ALCOVE","LORONG 27 GEYLANG","14","Non-landed Properties","3","3600","1100 to 1200","Feb-2018"
"24729","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","2","2300","900 to 1000","Feb-2018"
"24730","THE WATER EDGE","LORONG 38 GEYLANG","14","Non-landed Properties","1","2000","400 to 500","Feb-2018"
"24731","NICOLE GREEN","GUILLEMARD ROAD","14","Non-landed Properties","2","2350","900 to 1000","Feb-2018"
"24732","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","3000","1100 to 1200","Feb-2018"
"24733","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","1900","400 to 500","Feb-2018"
"24734","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","4","4400","1200 to 1300","Feb-2018"
"24735","CANNE LODGE","LORONG 3 GEYLANG","14","Non-landed Properties","3","3500","1200 to 1300","Feb-2018"
"24736","THE TRUMPS","JALAN KEMBANGAN","14","Non-landed Properties","1","2200","600 to 700","Feb-2018"
"24737","DAKOTA RESIDENCES","DAKOTA CRESCENT","14","Non-landed Properties","4","6000","1800 to 1900","Feb-2018"
"24738","NON-LANDED HOUSING DEVELOPMENT","LORONG 41 GEYLANG","14","Non-landed Properties","4","4250","1300 to 1400","Feb-2018"
"24739","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","2200","400 to 500","Feb-2018"
"24740","THE WATER EDGE","LORONG 38 GEYLANG","14","Non-landed Properties","1","1750","300 to 400","Feb-2018"
"24741","LE REGAL","GEYLANG ROAD","14","Non-landed Properties","1","1700","300 to 400","Feb-2018"
"24742","REZI 26","LORONG 26 GEYLANG","14","Non-landed Properties","1","1750","400 to 500","Feb-2018"
