"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"241","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","3","3100","1100 to 1200","May-2022"
"242","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","2","2800","800 to 900","May-2022"
"243","EUPHONY GARDENS","JALAN MATA AYER","27","Non-landed Properties","3","4200","1500 to 1600","May-2022"
"244","YISHUN EMERALD","CANBERRA DRIVE","27","Non-landed Properties","4","3300","1300 to 1400","May-2022"
"245","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","1","2600","500 to 600","May-2022"
"246","BULLION PARK","LENTOR LOOP","26","Non-landed Properties","2","2500","800 to 900","May-2022"
"247","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","2","2750","900 to 1000","May-2022"
"248","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","4","4000","1800 to 1900","May-2022"
"249","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","2","2600","900 to 1000","May-2022"
"250","H2O RESIDENCES","FERNVALE LINK","28","Non-landed Properties","3","3000","1000 to 1100","May-2022"
"251","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","3","2850","1200 to 1300","May-2022"
"252","PARC BOTANNIA","FERNVALE STREET","28","Non-landed Properties","NA","3500","600 to 700","May-2022"
"253","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","2","2450","900 to 1000","May-2022"
"254","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","2","2700","1100 to 1200","May-2022"
"255","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","1","2200","600 to 700","May-2022"
"256","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","3","2600","1200 to 1300","May-2022"
"257","EIGHT COURTYARDS","CANBERRA DRIVE","27","Non-landed Properties","3","3400","1000 to 1100","May-2022"
"258","BULLION PARK","LENTOR LOOP","26","Non-landed Properties","2","2400","800 to 900","May-2022"
"259","THE CALROSE","YIO CHU KANG ROAD","26","Non-landed Properties","3","3300","1300 to 1400","May-2022"
"260","THE BROOKS II","SPRINGSIDE GREEN","26","Non-landed Properties","2","3000","700 to 800","May-2022"
"261","SELETARIS","SEMBAWANG ROAD","27","Non-landed Properties","3","2800","1400 to 1500","May-2022"
"262","PARC BOTANNIA","FERNVALE STREET","28","Non-landed Properties","NA","2800","400 to 500","May-2022"
"263","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","26","Non-landed Properties","1","2000","600 to 700","May-2022"
"264","CANBERRA RESIDENCES","CANBERRA DRIVE","27","Non-landed Properties","3","3600","1300 to 1400","May-2022"
"265","HONG HENG MANSIONS","SEMBAWANG ROAD","26","Non-landed Properties","3","2600","1200 to 1300","May-2022"
"266","PARC BOTANNIA","FERNVALE STREET","28","Non-landed Properties","NA","2750","400 to 500","May-2022"
"267","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","2","2200","900 to 1000","May-2022"
"268","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","26","Non-landed Properties","3","3900","1100 to 1200","May-2022"
"269","THE WISTERIA","YISHUN RING ROAD","27","Non-landed Properties","2","3500","600 to 700","May-2022"
"270","EIGHT COURTYARDS","CANBERRA DRIVE","27","Non-landed Properties","3","4000","1100 to 1200","May-2022"
"271","RIVERBANK @ FERNVALE","FERNVALE CLOSE","28","Non-landed Properties","3","3800","1000 to 1100","May-2022"
"272","RIVERTREES RESIDENCES","FERNVALE CLOSE","28","Non-landed Properties","2","3200","800 to 900","May-2022"
"273","SEASONS PARK","YIO CHU KANG ROAD","26","Non-landed Properties","3","2700","1200 to 1300","May-2022"
"274","KINDOL GARDENS","JALAN MALU-MALU","27","Non-landed Properties","NA","2000","1300 to 1400","May-2022"
"275","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","3","4600","1300 to 1400","May-2022"
"276","NINE RESIDENCES","YISHUN AVENUE 9","27","Non-landed Properties","2","3400","600 to 700","May-2022"
"277","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","4","4600","1200 to 1300","May-2022"
"278","THE NAUTICAL","JALAN SENDUDOK","27","Non-landed Properties","3","3200","1000 to 1100","May-2022"
"279","EIGHT COURTYARDS","CANBERRA DRIVE","27","Non-landed Properties","NA","2150","400 to 500","May-2022"
"280","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","3400","600 to 700","May-2022"
"281","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","2","2500","700 to 800","May-2022"
"282","EUPHONY GARDENS","JALAN MATA AYER","27","Non-landed Properties","1","2100","700 to 800","May-2022"
"283","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","3100","700 to 800","May-2022"
"284","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","1","3100","500 to 600","May-2022"
"285","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","3300","600 to 700","May-2022"
"286","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","1","2050","600 to 700","May-2022"
"287","SYMPHONY SUITES","YISHUN CLOSE","27","Non-landed Properties","3","2700","800 to 900","May-2022"
"288","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","1","2400","500 to 600","May-2022"
"289","NINE RESIDENCES","YISHUN AVENUE 9","27","Non-landed Properties","2","3300","600 to 700","May-2022"
"290","EIGHT COURTYARDS","CANBERRA DRIVE","27","Non-landed Properties","3","3600","1300 to 1400","May-2022"
"291","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","NA","2600","400 to 500","May-2022"
"292","PARC BOTANNIA","FERNVALE STREET","28","Non-landed Properties","NA","2650","500 to 600","May-2022"
"293","PARC BOTANNIA","FERNVALE STREET","28","Non-landed Properties","NA","2800","500 to 600","May-2022"
"294","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","1","2300","500 to 600","May-2022"
"295","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","2","3400","1100 to 1200","May-2022"
"296","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","3","3000","1100 to 1200","May-2022"
"297","RIVERTREES RESIDENCES","FERNVALE CLOSE","28","Non-landed Properties","2","2700","700 to 800","May-2022"
"298","THE WISTERIA","YISHUN RING ROAD","27","Non-landed Properties","3","3000","900 to 1000","May-2022"
"299","PARC BOTANNIA","FERNVALE STREET","28","Non-landed Properties","NA","2600","500 to 600","May-2022"
"300","BULLION PARK","LENTOR LOOP","26","Non-landed Properties","3","2900","1200 to 1300","May-2022"
"301","YISHUN EMERALD","CANBERRA DRIVE","27","Non-landed Properties","3","2950","1100 to 1200","May-2022"
"302","YISHUN SAPPHIRE","CANBERRA DRIVE","27","Non-landed Properties","3","4000","1100 to 1200","May-2022"
"303","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","NA","1950","600 to 700","May-2022"
"304","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2200","600 to 700","May-2022"
"305","PARC BOTANNIA","FERNVALE STREET","28","Non-landed Properties","NA","2700","500 to 600","May-2022"
"306","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","2","3500","900 to 1000","May-2022"
"307","PARC BOTANNIA","FERNVALE STREET","28","Non-landed Properties","NA","2700","500 to 600","May-2022"
"308","SELETAR SPRINGS CONDOMINIUM","GERALD DRIVE","28","Non-landed Properties","3","4700","1500 to 1600","May-2022"
"309","PARC BOTANNIA","FERNVALE STREET","28","Non-landed Properties","NA","2700","400 to 500","May-2022"
"310","PARC BOTANNIA","FERNVALE STREET","28","Non-landed Properties","NA","2750","400 to 500","May-2022"
"311","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","1","2200","500 to 600","May-2022"
"312","THE WISTERIA","YISHUN RING ROAD","27","Non-landed Properties","1","3000","500 to 600","May-2022"
"313","SYMPHONY SUITES","YISHUN CLOSE","27","Non-landed Properties","3","3400","900 to 1000","May-2022"
"314","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","3","2900","1100 to 1200","May-2022"
"315","CANBERRA RESIDENCES","CANBERRA DRIVE","27","Non-landed Properties","2","2500","900 to 1000","May-2022"
"316","CANBERRA RESIDENCES","CANBERRA DRIVE","27","Non-landed Properties","2","2600","1100 to 1200","May-2022"
"317","THE MILTONIA RESIDENCES","MILTONIA CLOSE","27","Non-landed Properties","2","3100","1000 to 1100","May-2022"
"318","THOMSON GROVE","YIO CHU KANG ROAD","26","Non-landed Properties","3","3900","1400 to 1500","May-2022"
"319","THE NAUTICAL","JALAN SENDUDOK","27","Non-landed Properties","2","3000","700 to 800","May-2022"
"320","GRANDE VISTA","CACTUS DRIVE","28","Non-landed Properties","4","3500","2000 to 2100","May-2022"
"321","RIVERTREES RESIDENCES","FERNVALE CLOSE","28","Non-landed Properties","1","2500","500 to 600","May-2022"
"322","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","NA","2600","400 to 500","May-2022"
"323","YISHUN EMERALD","CANBERRA DRIVE","27","Non-landed Properties","4","3600","1300 to 1400","May-2022"
"324","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","3860","600 to 700","May-2022"
"325","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2550","600 to 700","May-2022"
"326","H2O RESIDENCES","FERNVALE LINK","28","Non-landed Properties","2","3000","800 to 900","May-2022"
"327","SYMPHONY SUITES","YISHUN CLOSE","27","Non-landed Properties","2","2200","600 to 700","May-2022"
"328","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","2","2700","900 to 1000","May-2022"
"329","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","3","3100","1100 to 1200","May-2022"
"330","FOREST HILLS CONDOMINIUM","TRANSIT ROAD","26","Non-landed Properties","2","4000","1000 to 1100","May-2022"
"331","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","NA","2100","600 to 700","May-2022"
"332","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","3","2700","900 to 1000","May-2022"
"333","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","NA","1680","400 to 500","May-2022"
"334","CANBERRA RESIDENCES","CANBERRA DRIVE","27","Non-landed Properties","1","2400","600 to 700","May-2022"
"335","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","1","2500","600 to 700","May-2022"
"336","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","3000","700 to 800","May-2022"
"337","BULLION PARK","LENTOR LOOP","26","Non-landed Properties","2","2250","800 to 900","May-2022"
"338","THE NAUTICAL","JALAN SENDUDOK","27","Non-landed Properties","3","3800","900 to 1000","May-2022"
"339","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","26","Non-landed Properties","1","1900","600 to 700","May-2022"
"340","SEMBAWANG COTTAGE","SEMBAWANG ROAD","27","Non-landed Properties","NA","3000","1100 to 1200","May-2022"
"341","THE WISTERIA","YISHUN RING ROAD","27","Non-landed Properties","1","2200","400 to 500","May-2022"
"342","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","1","2550","500 to 600","May-2022"
"343","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","26","Non-landed Properties","4","5100","1800 to 1900","May-2022"
"344","PARC BOTANNIA","FERNVALE STREET","28","Non-landed Properties","NA","2600","500 to 600","May-2022"
"345","H2O RESIDENCES","FERNVALE LINK","28","Non-landed Properties","2","2900","800 to 900","May-2022"
"346","THE NAUTICAL","JALAN SENDUDOK","27","Non-landed Properties","NA","1650","400 to 500","May-2022"
"347","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","2","3100","700 to 800","May-2022"
"348","THE NAUTICAL","JALAN SENDUDOK","27","Non-landed Properties","NA","1700","400 to 500","May-2022"
"349","RIVERTREES RESIDENCES","FERNVALE CLOSE","28","Non-landed Properties","1","2000","500 to 600","May-2022"
"350","PARC BOTANNIA","FERNVALE STREET","28","Non-landed Properties","NA","3300","600 to 700","May-2022"
"351","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2750","700 to 800","May-2022"
"352","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","2900","700 to 800","May-2022"
"353","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","NA","2500","400 to 500","May-2022"
"354","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","1","2700","400 to 500","May-2022"
"355","PARC BOTANNIA","FERNVALE STREET","28","Non-landed Properties","NA","2700","500 to 600","May-2022"
"356","PARC BOTANNIA","FERNVALE STREET","28","Non-landed Properties","NA","2600","500 to 600","May-2022"
"357","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","2","1900","700 to 800","May-2022"
"358","EIGHT COURTYARDS","CANBERRA DRIVE","27","Non-landed Properties","2","3150","800 to 900","May-2022"
"359","RIVERBANK @ FERNVALE","FERNVALE CLOSE","28","Non-landed Properties","3","3900","900 to 1000","May-2022"
"360","YISHUN SAPPHIRE","CANBERRA DRIVE","27","Non-landed Properties","3","3500","1100 to 1200","May-2022"
"361","THE NAUTICAL","JALAN SENDUDOK","27","Non-landed Properties","NA","2300","400 to 500","May-2022"
"362","THOMSON GROVE","YIO CHU KANG ROAD","26","Non-landed Properties","3","4000","1400 to 1500","May-2022"
"363","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","1","2600","500 to 600","May-2022"
"364","PARC BOTANNIA","FERNVALE STREET","28","Non-landed Properties","NA","2600","400 to 500","May-2022"
"365","NINE RESIDENCES","YISHUN AVENUE 9","27","Non-landed Properties","2","3200","700 to 800","May-2022"
"366","MEADOWS @ PEIRCE","UPPER THOMSON ROAD","26","Non-landed Properties","4","6200","1800 to 1900","May-2022"
"367","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","3","3200","900 to 1000","May-2022"
"368","THE CALROSE","YIO CHU KANG ROAD","26","Non-landed Properties","3","3400","1200 to 1300","May-2022"
"369","NINE RESIDENCES","YISHUN AVENUE 9","27","Non-landed Properties","2","2300","600 to 700","May-2022"
"370","SERENITY PARK","TAMARIND ROAD","28","Non-landed Properties","2","2100","1000 to 1100","May-2022"
"371","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","1","2100","500 to 600","May-2022"
"372","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","2500","600 to 700","May-2022"
"373","SYMPHONY SUITES","YISHUN CLOSE","27","Non-landed Properties","3","2400","700 to 800","May-2022"
"374","NON-LANDED HOUSING DEVELOPMENT","JALAN KAYU","28","Non-landed Properties","NA","3780","800 to 900","May-2022"
"375","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","3","4500","900 to 1000","May-2022"
"376","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","2","2800","900 to 1000","May-2022"
"377","YISHUN SAPPHIRE","CANBERRA DRIVE","27","Non-landed Properties","3","2700","1100 to 1200","May-2022"
"378","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","3","3850","2200 to 2300","May-2022"
"379","THOMSON GROVE","YIO CHU KANG ROAD","26","Non-landed Properties","3","2700","1400 to 1500","May-2022"
"380","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","2","2200","800 to 900","May-2022"
"381","CANBERRA RESIDENCES","CANBERRA DRIVE","27","Non-landed Properties","2","3000","800 to 900","May-2022"
"382","YISHUN SAPPHIRE","CANBERRA DRIVE","27","Non-landed Properties","3","3500","1100 to 1200","May-2022"
"383","THE WISTERIA","YISHUN RING ROAD","27","Non-landed Properties","3","3500","800 to 900","May-2022"
"384","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","NA","2600","600 to 700","May-2022"
"385","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","2","2600","900 to 1000","May-2022"
"386","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","3","3500","1300 to 1400","May-2022"
"387","SEMBAWANG GARDENS ARCADE","JALAN LEGUNDI","27","Non-landed Properties","NA","10000","1900 to 2000","May-2022"
"388","EIGHT COURTYARDS","CANBERRA DRIVE","27","Non-landed Properties","3","3600","1200 to 1300","May-2022"
"389","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","2","2700","1000 to 1100","May-2022"
"390","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","3","3000","1200 to 1300","May-2022"
"391","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","3","2800","1100 to 1200","May-2022"
"392","THE MILTONIA RESIDENCES","MILTONIA CLOSE","27","Non-landed Properties","2","3400","800 to 900","May-2022"
"393","BULLION PARK","LENTOR LOOP","26","Non-landed Properties","2","2300","800 to 900","May-2022"
"394","THE CALROSE","YIO CHU KANG ROAD","26","Non-landed Properties","2","3600","900 to 1000","May-2022"
"395","THE MILTONIA RESIDENCES","MILTONIA CLOSE","27","Non-landed Properties","2","2600","800 to 900","May-2022"
"396","FLORAVILLE","CACTUS ROAD","28","Non-landed Properties","3","3500","700 to 800","May-2022"
"397","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","2","3400","900 to 1000","May-2022"
"398","RIVERTREES RESIDENCES","FERNVALE CLOSE","28","Non-landed Properties","2","3200","700 to 800","May-2022"
"399","H2O RESIDENCES","FERNVALE LINK","28","Non-landed Properties","3","2400","1100 to 1200","May-2022"
"400","CASTLE GREEN","YIO CHU KANG ROAD","26","Non-landed Properties","2","2800","900 to 1000","May-2022"
"401","ORCHID PARK CONDOMINIUM","YISHUN STREET 81","27","Non-landed Properties","2","2200","800 to 900","May-2022"
"402","RIVERBANK @ FERNVALE","FERNVALE CLOSE","28","Non-landed Properties","3","3000","1000 to 1100","May-2022"
"403","SKIES MILTONIA","MILTONIA CLOSE","27","Non-landed Properties","1","1850","500 to 600","May-2022"
"404","GRANDE VISTA","CACTUS DRIVE","28","Non-landed Properties","3","4000","1600 to 1700","May-2022"
"405","YISHUN EMERALD","CANBERRA DRIVE","27","Non-landed Properties","2","2150","900 to 1000","May-2022"
"406","HONG HENG GARDEN","SEMBAWANG ROAD","26","Non-landed Properties","NA","3600","2300 to 2400","May-2022"
"407","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","1","2300","600 to 700","May-2022"
"408","THE GREENWICH","SELETAR ROAD","28","Non-landed Properties","2","2500","800 to 900","May-2022"
"409","EUPHONY GARDENS","JALAN MATA AYER","27","Non-landed Properties","3","3800","1100 to 1200","May-2022"
"410","SERENITY PARK","TAMARIND ROAD","28","Non-landed Properties","3","3300","1400 to 1500","May-2022"
"411","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","3","4400","800 to 900","May-2022"
"412","EIGHT COURTYARDS","CANBERRA DRIVE","27","Non-landed Properties","2","2500","800 to 900","May-2022"
"413","THE ESTUARY","YISHUN AVENUE 1","27","Non-landed Properties","3","3400","1300 to 1400","May-2022"
"414","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","1","2200","500 to 600","May-2022"
"415","NORTH PARK RESIDENCES","YISHUN CENTRAL 1","27","Non-landed Properties","2","3200","600 to 700","May-2022"
"416","HIGH PARK RESIDENCES","FERNVALE ROAD","28","Non-landed Properties","2","3200","600 to 700","May-2022"
"417","SYMPHONY SUITES","YISHUN CLOSE","27","Non-landed Properties","4","3800","1000 to 1100","May-2022"
"418","SELETAR PARK RESIDENCE","SELETAR ROAD","28","Non-landed Properties","1","2400","700 to 800","May-2022"
"419","BULLION PARK","LENTOR LOOP","26","Non-landed Properties","3","2800","1200 to 1300","May-2022"
