"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"6306","RIS GRANDEUR","ELIAS ROAD","18","Non-landed Properties","3","2450","1200 to 1300","Aug-2020"
"6307","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","2","2500","700 to 800","Aug-2020"
"6308","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","3","3000","1300 to 1400","Aug-2020"
"6309","MY MANHATTAN","SIMEI STREET 3","18","Non-landed Properties","1","2200","400 to 500","Aug-2020"
"6310","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","1","1850","400 to 500","Aug-2020"
"6311","OASIS @ ELIAS","ELIAS ROAD","18","Non-landed Properties","3","2700","1200 to 1300","Aug-2020"
"6312","Q BAY RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","1","1725","500 to 600","Aug-2020"
"6313","NV RESIDENCES","PASIR RIS GROVE","18","Non-landed Properties","2","2400","700 to 800","Aug-2020"
"6314","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","3","2250","900 to 1000","Aug-2020"
"6315","Q BAY RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","2","1350","800 to 900","Aug-2020"
"6316","DOUBLE BAY RESIDENCES","SIMEI STREET 4","18","Non-landed Properties","3","4000","1300 to 1400","Aug-2020"
"6317","SEASTRAND","PASIR RIS LINK","18","Non-landed Properties","3","2600","1100 to 1200","Aug-2020"
"6318","THE ALPS RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","2","2400","600 to 700","Aug-2020"
"6319","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","2","2000","700 to 800","Aug-2020"
"6320","WATERVIEW","TAMPINES AVENUE 1","18","Non-landed Properties","5","6700",">3000","Aug-2020"
"6321","RIS GRANDEUR","ELIAS ROAD","18","Non-landed Properties","3","2500","1300 to 1400","Aug-2020"
"6322","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","2","2200","700 to 800","Aug-2020"
"6323","SEA ESTA","PASIR RIS LINK","18","Non-landed Properties","3","2500","1100 to 1200","Aug-2020"
"6324","VUE 8 RESIDENCE","PASIR RIS HEIGHTS","18","Non-landed Properties","3","2400","1000 to 1100","Aug-2020"
"6325","NV RESIDENCES","PASIR RIS GROVE","18","Non-landed Properties","4","3500","1400 to 1500","Aug-2020"
"6326","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","2","2200","700 to 800","Aug-2020"
"6327","DOUBLE BAY RESIDENCES","SIMEI STREET 4","18","Non-landed Properties","2","2900","1000 to 1100","Aug-2020"
"6328","MY MANHATTAN","SIMEI STREET 3","18","Non-landed Properties","2","3300","800 to 900","Aug-2020"
"6329","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","2300","900 to 1000","Aug-2020"
"6330","THE ALPS RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","2","2250","600 to 700","Aug-2020"
"6331","THE SANTORINI","TAMPINES STREET 86","18","Non-landed Properties","1","1750","500 to 600","Aug-2020"
"6332","DOUBLE BAY RESIDENCES","SIMEI STREET 4","18","Non-landed Properties","3","3600","1300 to 1400","Aug-2020"
"6333","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","2","2200","700 to 800","Aug-2020"
"6334","CHANGI RISE CONDOMINIUM","SIMEI RISE","18","Non-landed Properties","3","2400","1100 to 1200","Aug-2020"
"6335","OASIS @ ELIAS","ELIAS ROAD","18","Non-landed Properties","3","2700","1200 to 1300","Aug-2020"
"6336","TROPICAL SPRING","SIMEI STREET 4","18","Non-landed Properties","3","3150","1300 to 1400","Aug-2020"
"6337","LIVIA","PASIR RIS GROVE","18","Non-landed Properties","2","2200","900 to 1000","Aug-2020"
"6338","SAVANNAH CONDOPARK","SIMEI RISE","18","Non-landed Properties","4","3900","2000 to 2100","Aug-2020"
"6339","NV RESIDENCES","PASIR RIS GROVE","18","Non-landed Properties","2","2300","700 to 800","Aug-2020"
"6340","THE TROPICA","TAMPINES AVENUE 1","18","Non-landed Properties","2","2150","900 to 1000","Aug-2020"
"6341","Q BAY RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","2","2250","800 to 900","Aug-2020"
"6342","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","3","2700","1200 to 1300","Aug-2020"
"6343","WATERVIEW","TAMPINES AVENUE 1","18","Non-landed Properties","2","2580","700 to 800","Aug-2020"
"6344","WATERVIEW","TAMPINES AVENUE 1","18","Non-landed Properties","4","3050","1300 to 1400","Aug-2020"
"6345","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","2","2600","900 to 1000","Aug-2020"
"6346","VUE 8 RESIDENCE","PASIR RIS HEIGHTS","18","Non-landed Properties","1","1700","400 to 500","Aug-2020"
"6347","OASIS @ ELIAS","ELIAS ROAD","18","Non-landed Properties","2","2500","900 to 1000","Aug-2020"
"6348","VUE 8 RESIDENCE","PASIR RIS HEIGHTS","18","Non-landed Properties","3","2700","1000 to 1100","Aug-2020"
"6349","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","2","2250","700 to 800","Aug-2020"
"6350","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","3","2300","900 to 1000","Aug-2020"
"6351","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","3","2800","1000 to 1100","Aug-2020"
"6352","VUE 8 RESIDENCE","PASIR RIS HEIGHTS","18","Non-landed Properties","3","3100","1000 to 1100","Aug-2020"
"6353","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","1","1800","400 to 500","Aug-2020"
"6354","RIS GRANDEUR","ELIAS ROAD","18","Non-landed Properties","3","2700","1700 to 1800","Aug-2020"
"6355","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","3","3800","1500 to 1600","Aug-2020"
"6356","SEA ESTA","PASIR RIS LINK","18","Non-landed Properties","3","2400","900 to 1000","Aug-2020"
"6357","RIS GRANDEUR","ELIAS ROAD","18","Non-landed Properties","3","2500","1200 to 1300","Aug-2020"
"6358","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","2","2500","700 to 800","Aug-2020"
"6359","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","1","1800","400 to 500","Aug-2020"
"6360","VUE 8 RESIDENCE","PASIR RIS HEIGHTS","18","Non-landed Properties","2","2200","600 to 700","Aug-2020"
"6361","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","3","2700","1100 to 1200","Aug-2020"
"6362","SEA ESTA","PASIR RIS LINK","18","Non-landed Properties","3","2500","900 to 1000","Aug-2020"
"6363","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","3","2850","1100 to 1200","Aug-2020"
"6364","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","2","2200","800 to 900","Aug-2020"
"6365","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","3","2450","900 to 1000","Aug-2020"
"6366","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","1","1800","400 to 500","Aug-2020"
"6367","THE ALPS RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","2","2300","600 to 700","Aug-2020"
"6368","WATERVIEW","TAMPINES AVENUE 1","18","Non-landed Properties","2","2250","700 to 800","Aug-2020"
"6369","DOUBLE BAY RESIDENCES","SIMEI STREET 4","18","Non-landed Properties","3","3600","1300 to 1400","Aug-2020"
"6370","RIS GRANDEUR","ELIAS ROAD","18","Non-landed Properties","2","2400","1000 to 1100","Aug-2020"
"6371","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","2","2100","700 to 800","Aug-2020"
"6372","WATERVIEW","TAMPINES AVENUE 1","18","Non-landed Properties","2","2350","700 to 800","Aug-2020"
"6373","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","2","2100","700 to 800","Aug-2020"
"6374","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","1","1800","400 to 500","Aug-2020"
"6375","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","2","2200","700 to 800","Aug-2020"
"6376","NV RESIDENCES","PASIR RIS GROVE","18","Non-landed Properties","2","2300","900 to 1000","Aug-2020"
"6377","STRATUM","ELIAS ROAD","18","Non-landed Properties","3","3000","1000 to 1100","Aug-2020"
"6378","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","2350","1000 to 1100","Aug-2020"
"6379","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","2","2100","700 to 800","Aug-2020"
"6380","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","3","2900","1100 to 1200","Aug-2020"
"6381","VUE 8 RESIDENCE","PASIR RIS HEIGHTS","18","Non-landed Properties","1","1800","500 to 600","Aug-2020"
"6382","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","1","2000","1000 to 1100","Aug-2020"
"6383","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","2200","900 to 1000","Aug-2020"
"6384","STRATUM","ELIAS ROAD","18","Non-landed Properties","3","3100","1300 to 1400","Aug-2020"
"6385","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","2","2450","900 to 1000","Aug-2020"
"6386","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","2350","1000 to 1100","Aug-2020"
"6387","SAVANNAH CONDOPARK","SIMEI RISE","18","Non-landed Properties","3","3300","1700 to 1800","Aug-2020"
"6388","SAVANNAH CONDOPARK","SIMEI RISE","18","Non-landed Properties","3","2800","1200 to 1300","Aug-2020"
"6389","VUE 8 RESIDENCE","PASIR RIS HEIGHTS","18","Non-landed Properties","4","3500","1600 to 1700","Aug-2020"
"6390","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","2","2300","900 to 1000","Aug-2020"
"6391","WATERVIEW","TAMPINES AVENUE 1","18","Non-landed Properties","3","2800","1100 to 1200","Aug-2020"
"6392","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","3","2500","900 to 1000","Aug-2020"
"6393","THE ALPS RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","1","1025","400 to 500","Aug-2020"
"6394","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","1","1800","400 to 500","Aug-2020"
"6395","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","1","1800","400 to 500","Aug-2020"
"6396","Q BAY RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","3","2200","1100 to 1200","Aug-2020"
"6397","SEASTRAND","PASIR RIS LINK","18","Non-landed Properties","2","2200","800 to 900","Aug-2020"
"6398","CHANGI RISE CONDOMINIUM","SIMEI RISE","18","Non-landed Properties","3","2400","1100 to 1200","Aug-2020"
"6399","Q BAY RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","3","2500","1200 to 1300","Aug-2020"
"6400","SEA ESTA","PASIR RIS LINK","18","Non-landed Properties","3","2500","900 to 1000","Aug-2020"
"6401","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","2","2300","700 to 800","Aug-2020"
"6402","VUE 8 RESIDENCE","PASIR RIS HEIGHTS","18","Non-landed Properties","2","2300","700 to 800","Aug-2020"
"6403","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","3","2900","1400 to 1500","Aug-2020"
"6404","Q BAY RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","1","1750","500 to 600","Aug-2020"
"6405","RIS GRANDEUR","ELIAS ROAD","18","Non-landed Properties","2","2500","1000 to 1100","Aug-2020"
"6406","DOUBLE BAY RESIDENCES","SIMEI STREET 4","18","Non-landed Properties","3","3600","1200 to 1300","Aug-2020"
"6407","THE ALPS RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","2","2500","600 to 700","Aug-2020"
"6408","LIVIA","PASIR RIS GROVE","18","Non-landed Properties","3","2750","1200 to 1300","Aug-2020"
"6409","VUE 8 RESIDENCE","PASIR RIS HEIGHTS","18","Non-landed Properties","2","2600","700 to 800","Aug-2020"
"6410","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","2200","900 to 1000","Aug-2020"
"6411","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","1","2100","500 to 600","Aug-2020"
"6412","VUE 8 RESIDENCE","PASIR RIS HEIGHTS","18","Non-landed Properties","1","1750","500 to 600","Aug-2020"
"6413","THE TROPICA","TAMPINES AVENUE 1","18","Non-landed Properties","3","3000","1200 to 1300","Aug-2020"
"6414","SAVANNAH CONDOPARK","SIMEI RISE","18","Non-landed Properties","3","2700","1200 to 1300","Aug-2020"
"6415","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","3","2600","1100 to 1200","Aug-2020"
"6416","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","2","2100","900 to 1000","Aug-2020"
"6417","MY MANHATTAN","SIMEI STREET 3","18","Non-landed Properties","2","2800","800 to 900","Aug-2020"
"6418","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","3","3000","1000 to 1100","Aug-2020"
"6419","OASIS @ ELIAS","ELIAS ROAD","18","Non-landed Properties","2","2200","900 to 1000","Aug-2020"
"6420","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","2","2300","700 to 800","Aug-2020"
"6421","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","2","2200","700 to 800","Aug-2020"
"6422","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","2","2300","900 to 1000","Aug-2020"
"6423","SEASTRAND","PASIR RIS LINK","18","Non-landed Properties","3","2700","1100 to 1200","Aug-2020"
"6424","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","3","2600","1100 to 1200","Aug-2020"
"6425","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","4","4000","1300 to 1400","Aug-2020"
"6426","SEA ESTA","PASIR RIS LINK","18","Non-landed Properties","3","3150","1100 to 1200","Aug-2020"
"6427","Q BAY RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","3","2250","1100 to 1200","Aug-2020"
"6428","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","2","2400","900 to 1000","Aug-2020"
"6429","THE ALPS RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","4","4000","1400 to 1500","Aug-2020"
"6430","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","2","2500","700 to 800","Aug-2020"
"6431","SEASTRAND","PASIR RIS LINK","18","Non-landed Properties","NA","1600","500 to 600","Aug-2020"
"6432","NV RESIDENCES","PASIR RIS GROVE","18","Non-landed Properties","3","2450","1000 to 1100","Aug-2020"
"6433","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","3","2800","1100 to 1200","Aug-2020"
"6434","RIS GRANDEUR","ELIAS ROAD","18","Non-landed Properties","3","2800","1200 to 1300","Aug-2020"
"6435","WATERVIEW","TAMPINES AVENUE 1","18","Non-landed Properties","2","2600","900 to 1000","Aug-2020"
"6436","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","2","2400","1300 to 1400","Aug-2020"
"6437","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","3","2600","900 to 1000","Aug-2020"
"6438","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","2300","900 to 1000","Aug-2020"
"6439","SAVANNAH CONDOPARK","SIMEI RISE","18","Non-landed Properties","3","2750","1200 to 1300","Aug-2020"
"6440","DOUBLE BAY RESIDENCES","SIMEI STREET 4","18","Non-landed Properties","2","3000","900 to 1000","Aug-2020"
"6441","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","2450","900 to 1000","Aug-2020"
"6442","OASIS @ ELIAS","ELIAS ROAD","18","Non-landed Properties","2","2200","900 to 1000","Aug-2020"
"6443","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","1","1700","400 to 500","Aug-2020"
"6444","DOUBLE BAY RESIDENCES","SIMEI STREET 4","18","Non-landed Properties","3","4100","1300 to 1400","Aug-2020"
"6445","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","2","2250","700 to 800","Aug-2020"
"6446","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","4","3700","1400 to 1500","Aug-2020"
"6447","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","2","2200","700 to 800","Aug-2020"
"6448","SEASTRAND","PASIR RIS LINK","18","Non-landed Properties","2","2200","800 to 900","Aug-2020"
"6449","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","3","2500","900 to 1000","Aug-2020"
"6450","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","3","3000","1100 to 1200","Aug-2020"
"6451","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","2","2500","700 to 800","Aug-2020"
"6452","WATERVIEW","TAMPINES AVENUE 1","18","Non-landed Properties","2","2100","700 to 800","Aug-2020"
"6453","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","2","2500","900 to 1000","Aug-2020"
"6454","THE TROPICA","TAMPINES AVENUE 1","18","Non-landed Properties","2","2500","900 to 1000","Aug-2020"
"6455","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","2","2300","700 to 800","Aug-2020"
"6456","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","1","1800","400 to 500","Aug-2020"
"6457","Q BAY RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","2","2400","900 to 1000","Aug-2020"
"6458","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","3","2700","1000 to 1100","Aug-2020"
"6459","VUE 8 RESIDENCE","PASIR RIS HEIGHTS","18","Non-landed Properties","2","2200","700 to 800","Aug-2020"
"6460","VUE 8 RESIDENCE","PASIR RIS HEIGHTS","18","Non-landed Properties","4","3600","1300 to 1400","Aug-2020"
"6461","THE TROPICA","TAMPINES AVENUE 1","18","Non-landed Properties","2","2450","900 to 1000","Aug-2020"
"6462","EASTPOINT GREEN","SIMEI STREET 3","18","Non-landed Properties","2","2700","1100 to 1200","Aug-2020"
"6463","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","2","2600","700 to 800","Aug-2020"
"6464","SEA ESTA","PASIR RIS LINK","18","Non-landed Properties","3","3200","1200 to 1300","Aug-2020"
"6465","SEA ESTA","PASIR RIS LINK","18","Non-landed Properties","3","3100","1100 to 1200","Aug-2020"
"6466","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","3","2500","1000 to 1100","Aug-2020"
"6467","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","3","3000","1300 to 1400","Aug-2020"
"6468","VUE 8 RESIDENCE","PASIR RIS HEIGHTS","18","Non-landed Properties","3","2800","1000 to 1100","Aug-2020"
"6469","STRATUM","ELIAS ROAD","18","Non-landed Properties","2","2000","800 to 900","Aug-2020"
"6470","NV RESIDENCES","PASIR RIS GROVE","18","Non-landed Properties","2","2400","900 to 1000","Aug-2020"
"6471","THE TROPICA","TAMPINES AVENUE 1","18","Non-landed Properties","2","2450","1300 to 1400","Aug-2020"
"6472","THE ALPS RESIDENCES","TAMPINES STREET 86","18","Non-landed Properties","3","3300","1000 to 1100","Aug-2020"
"6473","D'NEST","PASIR RIS GROVE","18","Non-landed Properties","3","2300","900 to 1000","Aug-2020"
"6474","NV RESIDENCES","PASIR RIS GROVE","18","Non-landed Properties","3","2800","1200 to 1300","Aug-2020"
"6475","SAVANNAH CONDOPARK","SIMEI RISE","18","Non-landed Properties","2","2300","1000 to 1100","Aug-2020"
"6476","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","2","2025","700 to 800","Aug-2020"
"6477","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","2","2000","700 to 800","Aug-2020"
"6478","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","2","2050","700 to 800","Aug-2020"
"6479","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","2","2200","700 to 800","Aug-2020"
"6480","SEA ESTA","PASIR RIS LINK","18","Non-landed Properties","4","2900","1300 to 1400","Aug-2020"
"6481","MELVILLE PARK","SIMEI STREET 1","18","Non-landed Properties","3","3000","1400 to 1500","Aug-2020"
"6482","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","3","2750","1000 to 1100","Aug-2020"
"6483","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","2","2350","700 to 800","Aug-2020"
"6484","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","1","1900","400 to 500","Aug-2020"
"6485","THE SANTORINI","TAMPINES STREET 86","18","Non-landed Properties","1","1800","500 to 600","Aug-2020"
"6486","THE SANTORINI","TAMPINES STREET 86","18","Non-landed Properties","1","1800","500 to 600","Aug-2020"
"6487","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","2","2200","700 to 800","Aug-2020"
"6488","COCO PALMS","PASIR RIS GROVE","18","Non-landed Properties","2","2400","700 to 800","Aug-2020"
"6489","THE PALETTE","PASIR RIS GROVE","18","Non-landed Properties","3","2700","1000 to 1100","Aug-2020"
"6490","RIPPLE BAY","PASIR RIS LINK","18","Non-landed Properties","4","3600","1200 to 1300","Aug-2020"
